"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"1209";2,44;30,31;1,34;-0,13;0,93;1,13;200,1;167,58;157,04;31,86;0,92;11,41;12,41;8,15;91,94;2,66;2,09;10208,75;0;3,13;62,09;1,71;9,95;0,72;-0,18;0,43;0,99;152,43;71,01;123,83;69,67;0,83;4,82;5,82;16,31;82,83;2,06;0,92;8763,2;0;6,11;75,84;3,95;8,52;1,94;0,11;0,91;1,62;178,93;72,29;94,45;66,31;53,66;115,79;2,16;15,53;53,66;7,64;3,39;NA;0;3,93;43,86
"1210";9,21;11,94;2,37;2,06;2,14;4,5;91,1;1,51;20,59;49,34;0,23;0,3;1,3;149,52;22,83;40,36;NA;2802,75;0;36,11;92,09;2,34;3,66;0,67;1,38;1,38;3,17;103,97;NA;32,48;58,74;0,36;0,56;1,56;164,91;36,03;6,51;NA;3832;0;46,43;97,72;14,94;20,56;NA;1,99;2,01;4,19;100,12;0,39;23,63;51,58;0,27;0,38;1,38;114,18;27,32;54,68;NA;NA;0;19,98;60,63
"1211";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-11,37;16;-8,05;0,09;0,27;0,35;257,74;75,13;432,58;38,62;1,71;-2,41;-1,41;-11,37;171,1;-6,65;-1,77;NA;0;0;0;31,09;100;1,73;0,34;1,69;1,69;20,3;18,66;13,84;NA;0,69;2,22;3,22;186,84;68,91;45,13;1,32;NA;0;0;0
"1212";7,22;156,91;4,1;0,19;0,8;0,9;207,34;119,49;194,86;18,79;0,95;20,72;21,72;11,87;95,4;8,16;0,34;68614;0;2,64;37,55;-16,22;146,25;-9,88;0,05;0,67;0,77;221,71;144,89;225,46;23,88;1,11;-10,01;-9,01;-9,84;111,09;-11,98;-0,38;18617;3,47;3,89;163,9;1,11;-6,06;0,5;0,17;0,47;0,65;166,07;55,62;181,15;33,54;1,18;-6,48;-5,48;11,24;118,19;3,27;-0,47;NA;7,85;3,36;41,46
"1213";27,86;31,53;13,19;7,31;8,39;8,55;172,79;21,33;19,79;3,2;0,12;0,13;1,13;27,86;11,62;239,9;NA;NA;0;0;0;4,57;4,92;2,2;9,89;13,21;14,2;175,32;40,57;12,21;12,08;0,07;0,08;1,08;4,57;7,04;64,96;NA;NA;0;0;0;2,87;3,11;1,72;6,53;8,7;12,76;218,36;36,7;16,93;68,66;0,08;0,09;1,09;2,87;7,84;36,58;NA;NA;0;0;0
"1214";2,39;4,99;1,04;0,32;0,64;2,1;158,58;23,88;74,47;109,99;0,52;1,09;2,09;39,94;52,08;4,59;NA;NA;0;16,31;91,79;4,33;9,31;0,69;0,08;0,16;2,13;58,37;2,22;27,15;54,22;0,53;1,15;2,15;49,76;53,46;8,1;NA;NA;0;7,29;88,23;0,46;1,55;0,08;0,05;0,13;2,63;63,16;1,92;23,78;59,37;0,7;2,34;3,34;42,25;70,04;0,66;NA;NA;0;5,4;70,66
"1215";2,15;8,11;2,13;0,68;1,26;1,68;294,14;124;210,49;89,27;0,6;2,24;3,76;18,52;73,43;3,62;NA;3632;0;16,21;92,26;18,25;48,18;6,94;1,21;1,55;1,62;138,48;26,22;77,13;5,5;0,58;1,52;2,64;43,58;62,12;33,22;4,48;12810;0;9,64;54,8;-67,01;-9713,08;NA;0,39;0,59;0,92;105,78;19,54;97,94;32,65;0,99;143,95;144,95;-6,54;99,31;-64,66;0,06;NA;0;13,31;-2376,25
"1216";-95,44;116,8;-31,63;0,1;0,43;0,47;120,95;70,86;216,4;9,37;1,82;-2,22;-1,22;-71,56;181,71;-52,28;-5,66;-25732;0;7,91;-33,79;-11,74;20,72;-6,59;0,03;0,31;0,4;204,39;88,63;315,32;27,1;1,57;-2,77;-1,77;1,13;156,65;-2,35;-1,48;7602;0;7,23;112,18;-4,35;-13865,63;-3,3;0,04;0,78;0,93;276,09;176,38;239,79;35,78;0,96;3068,88;3188,84;9,41;96,24;3,88;0,01;NA;0;7,61;57,8
"1217";2,58;2,97;0,83;16,02;16,77;16,87;116,65;4,9;6,53;0,65;0,06;0,07;1,15;2,58;12,94;45,54;NA;NA;0;0;0;1,68;2,07;0,92;6,71;6,71;6,82;200,3;NA;28,03;3,05;0,14;0,17;1,24;1,68;19,09;11,85;NA;NA;0;0;0;21,99;25,89;9,67;9,44;9,44;9,47;160,11;NA;16,35;0,64;0,1;0,12;1,18;21,99;10,33;212,96;NA;NA;0;0;0
"1218";-108,23;915,66;NA;0,43;0,44;0,92;NA;NA;NA;NA;1,1;-9,3;-8,46;-44,12;111,82;-98,49;NA;-1224,5;0;NA;-135,77;0,97;188,58;0,37;0,87;0,88;0,99;137,52;0,98;134,74;14,85;0,99;193,82;195,03;38,94;99,49;0,97;0,3;4782,08;0;14,35;89,31;0,18;15,3;0,04;0,24;0,36;0,97;79,95;8,98;77,57;47,58;0,99;83,65;84,65;27,17;98,82;0,18;0,36;NA;0;5,93;76,55
"1219";0,26;0,69;0,26;0,02;0,03;1,43;358,6;3,55;208,74;301,87;0,61;1,59;2,62;11;61,78;6,29;3,23;3120,29;1,46;10,55;168,36;-5,63;-22,53;-4,59;0,06;0,1;4,99;296,43;2,38;52,16;258,43;0,74;2,97;4;6,35;75;-5,28;10,43;3717,44;0;9,76;153,01;3,14;9,61;1,14;0,23;0,25;2,1;131,61;0,67;46,32;85,91;0,66;2,03;3,06;24,09;66,32;10,9;2,93;NA;0;5,29;48,39
"1220";-3,23;-25,36;-1,4;11,17;13,42;13,42;158,3;15,19;6,76;0;0,87;6,84;7,84;-3,23;87,25;20,31;2,3;NA;0;0;0;5,35;43;4,53;4,28;7,02;7,02;308,14;44,26;16,12;NA;0,88;7,04;8,04;5,35;87,56;19,41;1,5;NA;0;0;0;-31,64;204,53;-40,67;5,26;5,76;5,76;467,78;20,82;41,36;NA;1,15;-7,46;-6,46;-31,64;115,47;-0,3;1,88;NA;0;0;0
"1221";-100,6;173,33;-34,22;0,52;0,54;0,54;124,18;1,86;168,68;NA;1,58;-2,72;-1,72;-59,51;158,04;-60,33;-1,44;NA;0;13,98;-89,26;-8,91;7,83;-1,88;0,36;0,36;0,36;76,97;NA;148,55;NA;2,14;-1,88;-0,88;66,29;213,73;1,93;-3,13;NA;0;10,19;55,96;-70,05;15,27;-4,27;0,06;0,07;0,07;22,2;1,24;120,9;NA;5,59;-1,22;-0,22;212,66;558,74;-4,57;-7,59;NA;0;12,77;77,96
"1222";20,02;68,93;4,14;0,46;1,17;1,45;75,5;36,51;51,25;14,42;0,71;2,44;3,44;62,8;70,96;28,28;NA;NA;0;8,85;62,66;26,23;68,07;4,45;0,42;1,5;1,96;61,74;33,71;31,04;14,43;0,61;1,6;2,6;75,56;61,47;42,67;NA;27663,75;0;8,37;58,04;20,88;63,81;4,09;0,44;1,17;1,52;71,29;33,82;46,12;16,26;0,67;2,06;3,06;66,23;67,28;31,04;NA;NA;0;6,62;46,03
"1223";3,28;14,12;3,9;0,08;0,4;0,42;433,89;104,82;328,24;7,24;0,77;3,3;4,3;23,61;76,76;6,2;0,34;6970;0;24,17;73,06;-1,91;-17,78;-1,98;0,15;0,52;0,54;377,19;53,65;145,08;3,25;0,89;8,31;9,31;32,83;89,25;10,51;0,8;10311,5;0;36;77,49;-29,66;221,6;-22,18;0,12;0,37;0,38;272,24;49,02;193,06;2,28;1,13;-8,47;-7,47;17,7;113,39;-3,98;0,37;NA;0;35,43;88,52
"1224";-12,59;-2369,72;-4,07;0,01;0,29;0,9;118,03;31,68;113,62;71,27;0,99;187,21;188,21;36,27;99,47;-8,61;0,07;10451,29;0;15,8;114,73;-12,11;104,99;-3,88;0,01;0,26;0,84;116,53;32,69;126,42;73,95;1,12;-9,67;-8,67;39,38;111,53;-6,44;-1,5;10438,05;0;16,48;111,73;-2,94;33,88;-2,12;0,03;0,23;0,8;262,26;27,04;139,69;79,53;1,09;-12,53;-11,53;19,76;108,67;-1,48;0,81;NA;0;11,42;77,51
"1225";0,9;12,31;0,69;0,1;0,14;0,95;165,27;6,23;156,76;129,23;0,92;12,65;13,7;17,6;92,7;3,14;0,93;5447,67;0;12,78;79,8;0,67;8,03;0,25;0,24;0,29;1,09;134,22;3,99;78,01;63,02;0,91;10,87;11,94;32,67;91,63;14,65;1,05;18934,5;0;11,8;62,56;2,76;25,29;1,06;0,17;0,22;0,98;140,03;5,46;109;83,41;0,89;8,15;9,15;35,55;89,07;16,96;0,93;NA;0;12,61;60,68
"1226";11,47;13,09;7,89;0,67;5,29;10,44;250,89;NA;14,93;77,88;0,12;0,14;1,14;23,47;12,36;131,58;2,54;17352,33;0;8,25;36;9,46;11,56;6,3;0,33;2,6;3,83;242,65;NA;43,69;54,46;0,18;0,22;1,22;18,83;18,21;75,61;2,7;18170,33;0;6,25;34,43;11,68;44,21;5,86;0,14;0,72;1,08;182,65;NA;116,09;41,8;0,74;2,79;3,79;22,43;73,59;23,82;1,18;NA;0;3,99;24,5
"1227";0,6;1,56;30,24;0,18;1,48;1,53;18487,47;9619,65;7351,6;307,02;0,62;1,62;2,62;0,6;61,78;3,66;0,99;NA;0;0;0;2,4;6,14;40,2;0,31;1,53;1,58;6089,97;2952,7;2410,93;115,75;0,61;1,56;2,56;2,4;60,88;6,45;1,06;NA;0;0;0;0,93;2,89;NA;0,11;0,87;0,9;67350,13;25768,27;34118,82;1007,36;0,68;2,11;3,11;0,93;67,86;3,16;0,6;NA;0;0;0
"1228";-17,4;459,97;-245,73;0,12;0,48;0,48;1355,41;1005,78;2773,52;7,86;1,04;-27,43;-26,43;-14,42;103,78;-14,84;0,65;-4200;0;42,19;-26,12;1,93;703,91;1,54;0,09;0,7;0,73;291,36;90,45;148,55;4,82;1;364,58;365,58;13,18;99,73;3,95;0,8;11368,5;12,76;9,01;41,61;2,62;93,13;1,51;0,07;0,77;0,78;209,87;88,29;111,46;0,21;0,97;34,58;35,58;15,94;97,19;15,17;0,75;NA;6,41;7,68;31,6
"1229";2,03;7,6;2,45;0,56;0,85;1,76;440,72;37,61;96,59;122,44;0,73;2,74;3,74;14,48;73,27;23,39;1,51;17513,33;8,3;15,03;34,98;1,37;5,07;1,55;0,29;0,43;0,83;411,06;41,27;269,31;119,4;0,73;2,7;3,7;16,46;72,98;20,53;0,69;15922,67;6,74;17,04;43,36;2,38;6,01;2;0,22;0,34;0,78;305,32;26,82;222,12;106,11;60,37;152,31;2,52;26,41;60,37;27,25;1,05;NA;5,52;14,2;35,94
"1230";7,64;75,24;3,64;0,42;0,95;0,95;173,73;82,33;153,87;NA;0,9;8,84;9,84;11,1;89,84;10,03;0,72;28811;0;1,65;24,15;6,19;25,66;4,44;0,59;1,06;1,06;260,84;92,52;195,46;NA;0,76;3,15;4,15;12,44;75,88;17,3;1,33;25283;0;4,47;28,16;7,05;33,29;5,97;0,28;1,11;1,11;308,12;198,58;203,46;0;0,79;3,72;4,72;10,33;78,83;15,76;1,71;NA;11,98;1,91;11,35
"1231";-41,57;43,6;-6,97;0,11;0,22;0,25;61,22;10,97;114,86;2,92;1,95;-2,05;-1,05;59,98;195,33;-17,04;-1,8;5251,12;0;17,03;139,07;-55,78;33,82;-5,05;0,08;0,18;0,2;32,96;6,02;83,06;1,61;2,65;-1,61;-0,61;139,69;264,94;-15,17;-3,32;7129,95;0;17,7;122,2;-37,34;-377,08;-3,61;0,36;0,64;0,71;35,16;5,41;29,14;2,01;0,9;9,1;10,1;133,88;90,1;-30,12;0,25;6389,21;0;11,89;82,98
"1232";40,02;49,86;17,74;1,87;4,05;4,11;161,8;68,45;31,5;1,96;0,2;0,25;1,25;44,79;19,74;296,44;4,34;54964;0;2,12;6,81;36,09;49,8;13,31;1,44;3,57;3,61;134,25;77,74;36,56;1,69;0,28;0,38;1,38;36,09;27,53;218,76;NA;NA;0;0;0;54,57;65,98;13,86;2,3;5,74;5,74;92,48;54,41;15,82;NA;0,17;0,21;1,21;54,57;17,29;315,55;NA;NA;0;0;0
"1233";2,64;3,45;0,91;2,8;4,26;4,26;125,92;42,43;29,19;NA;0,24;0,31;1,31;7,47;23,5;11,24;NA;NA;0;1,66;59,63;2,5;3,56;0,8;2,82;3,36;3,36;116,09;18,38;34,14;NA;0,3;0,43;1,43;30,88;29,86;8,36;NA;3935;0;9,05;86,43;1,22;2,07;NA;1,37;2,48;2,48;105,98;46,99;16,29;NA;0,41;0,69;1,69;100,37;40,94;2,99;NA;NA;24,84;22,53;99,43
"1234";5,48;39,06;3,82;0;0,16;0,34;254,66;33,31;148,4;38,8;0,86;6,13;7,13;18,84;85,97;9,26;0,2;28217,29;26,06;9,32;48,48;-3,44;-35,06;-2,31;0,01;0,23;0,44;244,06;45,52;162,38;45,67;0,9;9,19;10,19;10,94;90,19;4,52;0,17;21593,86;21,64;9,64;72,23;0,4;3,46;0,23;0,04;0,23;0,44;213,06;35,33;137,65;38,64;0,88;7,67;8,67;15,26;88,47;8,58;0,19;NA;21,77;6,41;44,72
"1235";0;-0,08;-0,01;0,13;0,28;0,81;608,87;91,32;574,17;304,8;0,96;21,87;22,87;17,02;95,63;5,42;NA;NA;0;28,4;75,49;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43;23,83;4,77;0,11;0,24;0,81;713,67;82,54;633,75;366,78;0,9;8,79;9,79;2,43;89,79;10,86;0,38;NA;0;0;0
"1236";-6,61;-14,83;-3,09;0,62;1,29;1,78;170,37;60,2;90,6;45,1;0,55;1,24;2,24;24,14;55,39;-11,41;14,05;16153;0;14,35;123;-1,79;-4,04;-0,79;0,6;1,2;1,72;159,59;50,81;84,97;44,72;0,56;1,25;2,25;31,9;55,56;-2,67;14,9;20487,29;0;14,77;102,54;-4,67;-11,69;-2,01;0,48;1,15;1,63;156,18;60,77;90,06;42,82;0,6;1,5;2,5;30,71;60,02;-7,27;14,89;15980;0;11,05;80,06
"1237";0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;0;NA;NA;2;2;100;NA;NA;NA;18196,36;NA;NA;NA;NA;NA;1;2;0;NA;NA;NA;0;0;0;27;29,23;NA;13,12;13,12;13,12;141,29;NA;10,65;NA;7,62;8,25;1,08;27;7,62;354,2;NA;NA;0;0;0
"1238";3,21;130,15;0,21;0,26;1;1;24,28;15,38;21,01;0,01;0,98;39,6;40,6;18,82;97,54;11,13;0,97;9617,5;0;1,04;61,35;8,08;73,72;0,6;0,68;0,93;0,94;27,18;5,14;20,58;0,09;0,89;8,12;9,12;31,35;89,04;14,93;0,82;12476,5;0;1,74;60,24;5,51;38,16;NA;0,71;0,82;0,82;37,03;3,43;29,78;0,01;0,86;5,92;6,92;29,8;85,55;15,31;0,56;NA;0;1,61;31,96
"1239";-76,05;359,94;-20,78;0,23;0,24;0,24;99,76;1,08;119,19;NA;1,21;-5,73;-4,73;-76,05;121,13;-56,12;-0,31;NA;0;0;0;-16,6;62,87;-45,29;0,06;0,06;0,06;993,22;4,3;1241,65;NA;1,26;-4,79;-3,79;-16,6;126,4;6,82;-0,29;NA;0;0;0;7,14;-30,29;NA;0,15;0,15;0,15;389,62;0,86;476,2;NA;123,58;-524,13;-4,24;7,14;123,58;29,53;-0,31;NA;0;0;0
"1240";11,38;34,09;3,28;0,39;1,14;1,56;105,16;49,46;66,36;28,1;0,66;1,99;3;37,44;66,61;17,15;NA;22747,67;0;7,51;63,55;12,43;27,44;3,47;0,53;1,42;1,91;101,49;46,77;52,3;26,19;0,55;1,2;2,21;40,25;54,68;22,78;NA;23171,67;0;7,75;61,93;14,15;32,94;4,24;0,19;1,33;1,83;109,09;67,2;58,95;29,01;0,57;1,33;2,33;39,02;56,97;24,84;NA;NA;0;5,35;42,1
"1241";14,17;15,58;9,13;9;13,59;13,59;235,1;78,27;17,07;NA;0,09;0,1;1,1;14,17;9,04;156,72;NA;NA;0;0;0;4,21;4,29;1,43;51,92;79,7;79,7;123,53;42,58;1,53;NA;0,02;0,02;1,02;4,21;1,88;223,72;NA;NA;0;0;0;12,6;13,12;14,58;17,68;25,13;25,13;421,4;123,51;16,59;NA;0,04;0,04;1,04;12,6;3,98;316,49;NA;NA;0;0;0
"1242";8,81;9,56;2,33;9,32;10,25;12,74;96,35;6,93;7,44;18,79;0,08;0,08;1,08;8,81;7,83;112,45;NA;NA;0;0;0;5,12;5,33;1,4;22,06;22,51;26,21;99,61;1,68;3,75;13,88;0,04;0,04;1,04;5,12;3,81;134,46;NA;NA;0;0;0;17,26;17,77;4,74;16,07;25,38;35,18;99,88;26,14;2,81;27,53;2,84;2,93;1,03;17,26;2,84;607,32;NA;NA;0;0;0
"1243";-0,03;-0,03;-0,09;NA;NA;NA;1293,46;455,62;NA;NA;0,02;0,02;1,02;-0,03;2,09;-1,25;NA;NA;0;0;0;-1,43;-1,43;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;-1,43;0;NA;NA;NA;0;NA;0;-18;-20,82;NA;1,75;7,37;7,37;NA;NA;NA;NA;0,14;0,16;1,16;-18;13,56;-132,71;NA;NA;0;NA;NA
"1244";8,16;-163,15;2,25;0,28;0,6;0,96;100,73;33,32;102,95;37,94;1,05;-20,99;-19,99;31,06;105;7,77;NA;7420;0;6,32;64,93;10,79;173,29;3;0,27;0,65;1,08;101,37;35,37;93,07;40,53;0,94;15,06;16,06;33,84;93,77;11,5;NA;7381,8;0;6,42;57,62;9,27;68,99;3,8;0,21;0,49;0,83;149,41;35,35;89,87;42,69;0,87;6,44;7,44;26,33;86,56;10,71;0,47;NA;24,98;5,06;39,11
"1245";6,95;18,64;3,35;0,1;1,44;1,44;175,77;78,17;58,15;NA;0,63;1,68;2,68;52,25;62,72;48,99;1,23;14088,67;0;21,82;56,2;13,13;25,47;5,35;0,13;3,5;3,5;148,18;92,11;27,3;NA;0,48;0,94;1,94;66,23;48,44;67,18;1,95;15718,33;0;21,61;57,27;22,9;31,78;9,95;0,99;3,09;3,09;158,19;91,7;43,73;NA;27,95;38,8;1,39;85,69;27,95;148,1;5,28;NA;0;27,29;53,62
"1246";2,27;14,24;0,34;0,01;0,99;1,01;55,32;44,49;38,53;0,68;0,84;5,28;6,28;2,27;84,08;7,64;1,14;NA;12,62;0;0;1,46;16,36;0,4;0,43;1,24;1,24;100,15;61,01;52,75;0,35;0,91;10,24;11,24;6,79;91,1;3,93;5,25;58348;37,23;1,47;11,69;3,6;41,21;0,89;0,35;1,25;1,25;90,11;63,47;65,5;NA;0,91;10,44;11,44;7,3;91,26;5,29;15,44;NA;17,34;0,92;5,5
"1247";1,13;3,44;1,08;0,64;1,27;2,9;346,94;45,72;72,63;120,08;0,67;2,04;3,04;27,22;67,07;21,48;2,07;NA;29,79;24,8;56,06;8,7;18,25;6,63;2,32;2,96;4,18;277,5;28,41;44,41;54,53;0,52;1,1;2,1;38,98;52,31;41,24;2,6;NA;24,08;16,24;35,67;16,33;26,6;13,88;1,92;4,1;5,02;309,37;100,45;46,06;42,29;0,39;0,63;1,63;45,9;38,6;63,94;3,51;NA;16,01;17,73;33,6
"1248";0,24;0,29;0,07;0,58;0,9;10,96;106,93;2,95;9,21;93,95;0,18;0,22;1,22;64,02;17,81;24,96;21,34;13058,14;0;18,69;89,47;11,98;14,11;4,03;1,83;1,9;7,54;122,39;0,97;15,85;90,72;0,15;0,18;1,18;60,63;15,09;105,23;75,26;14541,43;0;16,36;69,06;8,92;10,42;3,2;3,07;3,31;13,6;130,59;1,98;8,22;84,6;0,14;0,17;1,17;58,98;14,33;80,87;6,94;NA;0;12,99;55,27
"1249";2,67;4,9;9,45;0,25;0,53;0,89;1290,77;65,41;169,46;83,59;0,45;0,83;1,83;2,67;45,47;12,21;0,98;NA;32,09;0;0;2,35;3,49;11,25;0,09;0,86;1,27;1744,55;136,3;92,94;74,82;0,33;0,49;1,49;2,35;32,81;17,92;1,03;NA;27,21;0;0;1,33;1,83;7,33;0,1;1,21;1,37;2012,65;218,35;96,8;29,59;0,28;0,38;1,38;1,33;27,66;15,98;1,04;NA;22,58;0;0
"1250";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0;NA;0;-9,68;-10,71;NA;10,33;10,33;10,33;NA;NA;NA;NA;9,68;10,71;1,11;-9,68;9,68;-100;NA;NA;0;NA;NA
"1251";24,2;39,82;13,09;3,75;4,29;4,29;197,41;24,44;45,38;NA;0,28;0,46;1,65;28,25;39,23;86,66;NA;NA;0;2,19;11,76;13,97;27,7;7,84;2,54;3,02;3,02;204,28;32,1;66,92;NA;0,38;0,76;1,98;14,65;49,58;36,63;NA;NA;0;0,38;3,4;31,41;48,9;17,84;3,38;4,02;4,02;206,74;32,95;50,81;NA;0,36;0,56;1,56;31,41;35,76;87,83;NA;NA;0;0;0
"1252";15,14;115,12;6,62;0,49;0,64;0,65;159,56;19,47;90,79;1,9;0,87;6,61;7,61;45,76;86,85;48,85;0,31;44649;28,07;13,39;39,09;22,41;47,47;4,81;0,35;0,56;0,61;78,18;8,02;39,04;2,08;0,53;1,12;2,12;69,93;52,79;131,94;0,74;40517;0;10,21;34,54;41,78;74,76;14,68;0,69;1,84;1,87;127,89;64,01;55,28;1,37;0,44;0,79;1,79;68,82;44,11;136,5;3,06;NA;0;9,5;24,8
"1253";-1,46;-7,83;-0,39;2,15;2,86;3,42;96,74;19,67;27,84;15,8;0,81;4,34;5,36;24,74;81,35;-1,8;NA;7582,5;0;6,95;80,71;3,6;20,81;0,99;0,62;1,17;1,93;99,84;24,13;43,85;34,1;0,82;4,77;5,79;24,05;82,72;9,96;3,96;10614,5;0,07;5,61;61,35;3,19;19,12;0,75;4,79;7,92;15,6;85,31;14,27;4,55;34,95;0,83;4,99;5,99;19,58;83,29;8,88;5,96;NA;0;3,84;56,87
"1254";13,52;34,29;10,27;0,01;0,49;1,64;277,28;79,93;119,38;191,48;0,61;1,54;2,54;17,64;60,56;27,59;45,45;18448;16,83;3,13;16,82;8,05;28,16;9,05;0,08;0,72;2,15;409,08;109,88;149,54;251,39;0,71;2,5;3,5;11,16;71,39;16,13;3,87;19881;5,81;3,49;22,36;6,78;9,73;5,02;0,46;1,29;3,65;269,78;51,74;51,05;147,73;0,3;0,44;1,44;15,38;30,37;45,85;4,81;NA;4,28;6,37;33,85
"1255";0,06;0,17;0,07;0,13;0,29;1,57;422,75;6,7;42,38;54,92;0,67;2,06;3,06;9,97;67,36;7,17;0,72;25164,95;27,31;11,48;61,11;0,78;2,19;0,95;0,16;0,54;2,2;441,84;13,27;35,04;59,11;0,64;1,81;2,81;10,46;64,43;8,62;0,74;21342,58;25,1;11,75;61,63;1,11;3,02;1,5;0,51;0,72;2,05;493,58;9,68;46,51;61,9;0,63;1,73;2,73;10,84;63,35;4,57;0,68;NA;17,58;9,47;49,41
"1256";-66,67;-66,67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;-66,67;0;NA;NA;NA;0;NA;0;3,1;3,1;12;NA;NA;NA;1408,68;NA;NA;NA;NA;NA;1;3,1;0;NA;NA;NA;0;0;0;32,48;35,71;78,18;6,45;11,03;11,03;876,25;360;78,55;NA;9,06;9,97;1,1;32,48;9,06;358,33;NA;NA;0;0;0
"1257";-3,76;-6,32;-1,58;5,41;6,04;10,79;153,6;3,73;5,93;28,58;0,4;0,68;1,68;5,55;40,48;9,36;1,39;11416,33;20,23;3,92;49,96;7,34;11,47;3,4;4,44;4,72;7,02;168,28;3,19;11,48;26,81;0,36;0,56;1,56;13,93;35,97;58,61;1,52;19956,67;13,44;3,05;21,23;2,09;2,72;1,23;2,7;2,84;3,93;213,64;4,17;29,41;32,09;0,23;0,3;1,3;9,57;23,08;70,75;1,9;NA;8,89;4,39;19,78
"1258";-0,03;11,24;-0,01;0,27;0,8;0,99;105,08;53,73;102,68;20,13;1;-325,02;-324,29;28,14;100,31;1,78;0,47;60113;0;8,11;86,08;-3,41;92,36;-0,96;0,33;0,78;0,94;102,2;46,99;102,82;16,72;1,04;-28,05;-27,08;19,59;103,69;-1,88;-0,57;40312,67;0;6,46;114,49;3,08;-1729,88;0,91;0,29;0,89;0,98;107,29;60,53;101,75;9,2;1;-561,83;-560,83;10,56;100,18;4,58;0,64;NA;0;1,6;39,21
"1259";8,2;8,42;28,01;48,89;52,03;52,03;1246,75;74,06;23,64;NA;0,02;0,02;1,03;8,2;2,63;426,7;NA;2363;0;0;0;10,69;11,12;36,33;30,39;31,33;31,33;1236,8;36,84;39,04;NA;0,03;0,03;1,04;14,17;3,81;335,01;NA;4226;0;11,83;17,91;12,73;13,78;33,42;12,91;13,19;13,19;955,39;20,2;71,64;NA;0,08;0,08;1,08;15,62;7,58;167,94;NA;NA;0;7,58;21,92
"1260";0,62;19,93;0,18;0,06;0,48;1,03;102,99;41,34;97,83;54,5;0,97;31,13;32,13;17,2;96,89;0,64;NA;3110,5;0;4,68;84,36;-1,65;-214,92;-0,7;0,11;0,35;0,9;154,33;29,23;119,23;66,39;0,99;129,46;130,46;11,63;99,23;-0,96;0,74;3394,27;20,59;5,63;87,06;3,3;80,93;1,22;0,07;0,28;0,71;135,1;18,81;91,51;39,5;95,93;2355,41;24,55;19,28;95,93;6,44;0,48;NA;20,16;4,35;45,43
"1261";-2,68;456,44;-1,64;0,01;0,42;0,58;223,92;91,24;220,43;34,67;1,01;-171,28;-170,28;10,16;100,59;-0,69;-0,13;13620,8;0;7,88;88,23;0,37;-124,51;0,13;0,01;0,47;0,61;126,75;58,38;124,6;17,4;1;-340,97;-339,97;24,07;100,29;2,34;-0,09;22528,2;0;8,26;87,58;3,53;111,8;1,03;0,01;0,44;0,64;105,71;42,56;98,68;19,68;0,97;30,66;31,66;31,78;96,84;4,76;1,45;NA;0;5,89;59,75
"1262";-2,68;456,44;-1,64;0,01;0,42;0,58;149,69;91,24;220,43;34,67;1,01;-171,28;-170,28;10,16;100,59;-0,69;-0,13;13620,8;0;7,88;88,23;0,37;-124,51;0,13;0,01;0,47;0,61;126,75;58,38;124,6;17,4;1;-340,97;-339,97;24,07;100,29;2,34;-0,09;22528,2;0;8,26;87,58;3,53;111,8;1,03;0,01;0,44;0,64;105,71;42,56;98,68;19,68;0,97;30,66;31,66;31,78;96,84;4,76;1,45;NA;0;5,89;59,75
"1263";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,55;100;-3,73;0,26;0,68;0,68;382,6;162,06;391,82;0;1,04;-29,19;-28,19;-1,75;103,55;6,26;-0,12;NA;0;1,89;21,62;23,22;30,93;9,42;2,24;2,45;2,45;147,66;7,46;36,4;0;0,25;0,33;1,33;29,3;24,92;171,4;1,93;NA;0;2,46;10,2
"1264";0,64;0,64;19,37;106,24;115,81;152,04;11098,92;689,14;72;2644,69;0,01;0,01;1,01;0,64;0,66;96,86;NA;NA;0;0;0;-1,85;-1,86;NA;60,77;60,77;520,01;NA;NA;NA;NA;0,19;0,19;1;-1,85;0,19;-963;NA;NA;0;NA;0;-2,57;-2,62;NA;5,85;5,85;53,68;NA;NA;NA;NA;1,86;1,9;1,02;-2,57;1,86;-138,02;NA;NA;0;NA;0
