"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"690";12,4;52,89;8,11;0,22;0,53;0,99;238,06;55,98;179,15;83,29;0,77;3,26;4,26;64,41;76,55;16,88;0,99;16104;0;34,02;75,15;17,16;58,94;8,19;0,53;0,68;1,15;173,78;18,91;120,7;55,89;0,71;2,43;3,43;79,53;70,88;33,66;1,52;NA;0;29,77;67,99;5,86;30,87;3,57;0,3;0,45;1,07;221,88;26,72;175,92;108,7;0,81;4,27;5,27;64,39;81,01;16,32;1,41;NA;0;35,68;77,89
"691";2,92;5,65;5,3;0,41;1,51;2,07;660,9;166,6;229,88;154,87;0,48;0,93;1,93;21,13;48,3;17,53;4,21;9418,18;6,46;33,07;61,02;2,67;5,42;NA;0,29;1,24;1,89;683,77;139,52;225,53;209,89;50,74;103,02;2,03;18,39;50,74;15,39;5,58;NA;14,67;20,38;39,98;9,38;14,87;NA;0,99;1,99;2,64;541,62;45,65;111,81;123,97;36,93;58,56;1,59;25,94;36,93;41,16;11,13;NA;14,86;17,33;29,87
"692";19,69;55,61;10,32;1,03;1,21;1,21;190,8;22,25;120,61;NA;0,65;1,82;2,82;38,38;64,59;43,11;1,6;3269,5;0;9,8;33,85;25,76;66,36;13,81;1,42;1,46;1,46;195,15;4,33;116,65;NA;0,61;1,58;2,58;44,9;61,19;53,15;3,28;NA;0;10,26;30,89;16,69;52,11;7,4;0,87;1,4;1,4;161,28;57,08;106,92;NA;0,68;2,12;3,12;62,11;67,97;36,25;5,39;NA;0;20,13;56,63
"693";0,92;6,07;0,35;0,02;0,65;0,88;140,14;54,94;61,37;19,8;0,74;4,87;6,61;11,44;84,86;7,3;0,58;15297,11;27,67;4,05;63,48;0,07;0,48;0,03;0,01;0,65;0,85;148,65;60,82;74,06;18,95;0,76;5,09;6,74;9,96;75,62;5,95;0,55;6548,76;23,2;2,83;48,42;0,31;2,06;0,13;0,04;0,39;0,72;160,64;38,29;83,45;35,89;0,76;5,14;6,77;8,02;75,96;6,6;0,42;NA;21,37;2,42;42,3
"694";9,54;-22,05;2,39;0,19;0,73;0,74;91,13;66,2;122,94;1,29;1,44;-3,33;-2,31;200,53;143,28;6,63;NA;5954,38;0;47,81;88,3;88,17;328,45;18,19;0,83;1,44;1,45;75,09;31,62;51,7;0,48;0,74;2,75;3,73;302,4;73,88;119,34;NA;NA;0;30,78;45,34;148,97;349,3;NA;0,18;1,76;1,76;38,36;34,42;21,85;0,14;0,59;1,37;2,34;601,37;58,61;254,16;NA;NA;0;32,61;47,94
"695";0,18;0,37;0,1;0,14;0,72;1,82;201,43;55,59;67,12;107,06;0,53;1,12;2,12;69,15;52,92;6,98;4,42;NA;15,15;27,23;62,31;5,76;11,65;3,11;0,01;1,21;2,01;196,6;106,03;60,18;71,05;0,51;1,02;2,02;76,48;50,54;17,98;6,29;NA;14,66;27,8;61,55;11,05;18,22;5,39;1,22;1,77;2,82;177,55;30,75;55,94;58,71;0,39;0,65;1,65;94,06;39,32;32;6,53;NA;0;29,99;62,63
"696";-4,54;-177,15;-6,94;0,12;0,39;0,46;557,04;100,84;380,49;27,53;0,97;38,03;39,05;7,66;97,44;-2,76;0,45;11367,93;23,53;18,66;91,47;1,86;40,55;2,6;0,09;0,27;0,3;509,61;80,35;334,34;18,03;0,95;20,78;21,79;15,56;95,33;5,34;0,13;NA;23,98;14,36;58,93;2,22;42,66;3,84;0,42;0,56;0,59;629,52;80,96;482,51;19,35;0,95;18,2;19,22;10,46;94,71;5,23;0,16;7394,36;14,9;10,39;43,57
"697";6,19;26,81;6,17;0;0,41;0,62;362,74;55,25;104,51;29,66;0,77;3,33;4,33;19;76,91;16,52;0,78;49381,33;36,69;12,77;44,1;5,7;22,21;4,21;0;0,23;0,64;268,63;21,62;72,57;39,82;0,74;2,89;3,89;18,98;74,19;18,46;0,8;19471,63;31,08;7,32;34,27;4,35;18,95;3,49;0;0,72;1,16;292,34;61,56;69,64;37,6;0,77;3,36;4,36;17,75;76,99;16,59;1,04;14941,17;19,33;7,96;34,51
"698";31,55;94,32;18,9;0,55;1;1,42;218,03;60,67;137,44;59,17;0,66;1,99;2,99;59,98;66,55;50,92;9,35;51020,4;0;17,03;38,58;30,08;43,22;16,1;0,88;1,99;3,21;194,82;58,68;54,19;66,07;0,3;0,44;1,44;66,84;30,3;107,44;26,7;14181,84;0;14,2;33,27;29,83;53,87;19,3;0,2;1,58;3,15;235,43;63,1;38,91;72,59;0,45;0,8;1,81;60,46;44,55;71,56;2,71;NA;26,38;14,51;31,36
"699";16,77;22,92;16,23;0,45;2,01;2,03;352,42;144,41;92,68;2,55;0,27;0,37;1,37;43,3;26,85;127,73;1,62;NA;0;25,69;40,37;16,78;21,38;16,92;1,56;3,34;3,39;367;139;78;3,49;0,21;0,27;1,27;45,81;21,49;159,98;2,89;NA;0;29,27;41,98;17;19,66;19,19;2,21;4,79;4,84;411,05;141,89;54,98;2,56;0,14;0,16;1,16;42,04;13,53;217,9;2,5;NA;0;28,28;41,8
"700";-18,4;-28,01;-23,65;0,82;1,16;1,33;467,95;50,95;28,72;24,16;0,34;0,52;1,52;11,1;34,34;-41,56;1,17;NA;25,66;25,82;107,57;3,39;5,44;4,69;0,74;1,16;1,28;502,65;74,18;37,26;20,47;0,37;0,6;1,6;18,81;37,5;18,94;1,17;NA;27,87;14,8;40,73;-0,84;-1,37;-0,66;0,93;1,3;1,53;285,09;38,69;44,13;23,28;0,39;0,64;1,64;23,8;38,86;25,73;1,44;NA;21,41;13,72;44,74
"701";5,23;5,89;4,88;2,69;6;6,43;339,43;9,14;37,2;16,24;0,11;0,13;1,13;23,37;11,15;103,35;3,14;10175,24;0;16,92;61,89;3,48;3,98;2,22;1,92;4,72;5,2;232,1;1,95;28,34;13,68;0,13;0,14;1,14;24,19;12,53;61,37;2,47;NA;0;9,17;37,57;1,06;1,51;1,03;2,74;5,58;5,64;355,37;77,9;27,42;1,6;0,08;0,11;1,43;21,27;7,91;132,33;1,26;NA;0;14,28;50,81
"702";-11,88;-11,88;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;-11,88;0;NA;NA;NA;0;NA;0;-11,89;-13,34;NA;9,21;9,21;9,21;NA;NA;NA;NA;0,11;0,12;1,12;-11,89;10,85;-109,58;NA;NA;0;NA;NA;18,73;42,91;NA;0,11;1,08;1,56;177,54;95,88;98,76;47,41;0,56;1,29;2,29;50,21;56,36;33,69;3,54;NA;0;11,31;40,72
"703";7,4;8,22;40,88;8,4;10,02;10,02;877,98;320,91;198,39;NA;0,1;0,11;1,11;7,4;9,98;74,17;NA;NA;0;0;0;33,24;83,79;13,02;0,25;1,56;1,66;142,57;111,26;84,95;8,6;0,6;1,52;2,52;41,34;60,33;55,1;NA;NA;0;3,17;15,24;9,24;26,96;5,43;0,14;1,46;1,67;214,11;150,93;68,54;23,02;0,66;1,92;2,92;21,21;65,74;16,65;4,52;NA;21,66;7,04;40,13
"704";0,33;0,98;0,12;0,38;0,54;1,12;130,48;12,71;84,49;50,24;0,66;1,97;3;38,34;66,64;40,64;1,36;16230,75;0;13,62;51,54;23,71;45,88;8,72;0,78;1,21;1,49;133,78;26,92;63,14;17,97;0,48;0,93;1,93;62,55;48,32;70,22;1,88;NA;0;14,27;50,81;25,53;53,41;10,02;1,13;1,29;1,58;142,87;11,69;73,21;21,43;0,52;1,09;2,09;56,76;52,2;60,52;3,3;NA;0;8,72;33,01
"705";-12,99;-26;-30,54;6,83;10,79;10,79;855,81;91,08;23;NA;0,5;1;2;9,01;50,03;12,37;1,38;NA;0;51,72;68,34;-13,23;-26,92;-21,12;2,86;5,5;5,5;581,15;77,66;29,34;NA;0,51;1,04;2,04;14,37;50,86;9,97;1,32;NA;0;44,06;74,3;9;17,38;14,24;0,75;1,49;1,49;576,05;92,73;124,64;NA;0,48;0,93;1,93;34,12;48,24;47,25;1,16;NA;0;39,75;47,71
"706";1,43;4,22;0,51;0,15;0,76;1,05;129,56;41,48;39,41;20,54;0,59;1,73;2,94;42,22;66,02;14,54;0,87;16815,73;22,61;14,52;81,82;1,24;3,92;0,51;0,08;0,54;1,07;149,85;37,3;46,01;43,37;0,62;1,97;3,16;37,28;62,22;11,18;0,92;9125,63;26,6;10,34;57,29;0,6;1,76;0,23;0,12;0,64;1,17;142,28;39,11;38,7;39,77;0,6;1,78;2,94;36,59;60,44;11,41;1,07;NA;28,45;9,89;57
"707";-12,81;-15,81;-30,37;0,02;0,31;0,6;862,84;31,78;110,34;32,17;0,19;0,23;1,23;-10,95;18,98;-34,66;0,94;-3902,5;4,7;4,41;-37,99;0,7;0,8;1,34;0,02;0,27;0,92;697,76;16,18;64,27;42,08;0,12;0,14;1,14;4,93;12,22;50,65;1;NA;1,62;5,89;27,64;0,56;0,62;0,99;0,11;0,9;1,73;650,25;40,69;51,5;43,19;0,1;0,11;1,11;9,14;9,95;55,94;1,06;NA;0;11,56;44,23
"708";11,8;53,01;4,74;0,03;0,75;1,02;146,13;62,1;83,67;23,25;0,78;3,49;4,49;46,34;77,74;29,77;1;21635,96;2,88;13,87;54,56;7,86;94,11;4,27;0,18;0,74;1,04;197,92;56,69;95,85;30,08;0,92;10,97;11,97;32,94;91,65;16,76;1,02;NA;16,11;9,77;39,12;19,51;97,93;9,61;0,2;0,86;1,17;179,28;68,39;85,58;32,25;0,8;4,02;5,02;42,07;80,08;36,11;1,29;NA;15,36;7,97;26,61
"709";25,55;75,87;460,48;0,19;1,55;1,55;6560,97;5643,48;4172,26;NA;0,66;1,97;2,97;70,7;66,33;38,52;NA;-5329,25;0;813,8;-113,12;1,34;6;NA;0,06;1,26;1,32;8171,91;7362,87;6137,7;374,4;0,78;3,49;4,49;26,83;77,71;1,72;NA;NA;0;402,98;-36,74;1,34;10,48;NA;0,1;1,08;1,11;19615,74;16607,02;16878,44;380,9;0,87;6,82;7,82;16,6;87,21;1,86;4,02;NA;0;606,61;-38,73
"710";0;0;NA;0,89;1,2;1,2;NA;NA;NA;NA;0,84;5,09;6,09;0;83,57;0;NA;NA;0;NA;0;5,34;23,13;NA;0,81;1,13;1,13;220,98;53,86;168,12;NA;76,92;333,36;4,33;5,34;76,92;8,51;1,73;NA;0;0;0;7,63;22,15;4,3;1,35;1,35;1,35;205,03;0,6;132,93;NA;65,55;190,3;2,9;7,63;65,55;18,08;3,06;NA;0;0;0
"711";-5,44;-6,28;-1,52;6,85;7,51;7,51;101,93;8,87;13,42;NA;0,13;0,15;1,15;30,71;13,37;-40,67;NA;NA;0;10,12;85,39;-3,49;-115,26;NA;0,23;1,03;1,03;288,82;220,92;276,75;NA;0,97;32,03;33,03;12,38;96,97;-3,6;NA;NA;0;9,24;87,56;3,61;67,05;NA;0,25;1,06;1,06;245,18;184,43;229,16;NA;0,95;17,58;18,58;9,61;94,62;3,81;NA;NA;0;3,01;42,65
"712";-10,98;-12,33;NA;9,09;9,09;9,09;NA;NA;NA;NA;0,11;0,12;1,12;-10,98;11;-99,82;NA;NA;0;NA;0;9,58;333,62;NA;0,91;0,91;0,91;101,48;NA;97,48;NA;0,97;33,81;34,81;9,58;97,13;9,87;NA;NA;0;0;0;20,87;76,31;NA;1,76;1,78;1,78;50,46;0,34;26,89;NA;0,68;2,5;3,66;234,23;68,36;30,53;NA;NA;0;20,96;57,49
"713";0,17;192,7;0,08;0,02;0,84;0,88;176,09;69,68;84,55;3,56;1;1145,6;1146,6;1,53;99,91;23,2;0,88;278672;15,12;0,66;4,68;0,44;80,48;0,19;0,03;0,63;0,76;160,44;74,86;124,46;15,52;0,99;181,66;182,66;2,39;99,45;31,85;0,54;NA;11,43;0,64;3,88;0,95;58,48;0,32;0,06;0,72;0,88;122,95;68,28;102,95;15,97;0,98;60,69;61,69;3,6;98,38;26,01;0,62;NA;10,91;0,68;6,95
"714";20,2;34,28;7,69;0,1;2,12;2,12;138,65;98,2;48,54;NA;0,41;0,69;1,7;140,49;41,08;49,74;2,53;15782,2;0;45,82;82,89;57,27;81,16;20,08;1,17;3,12;3,12;127,62;57,15;29,23;NA;0,29;0,42;1,42;178,79;29,44;194,54;2,62;NA;0;42,61;61,45;52,91;88,25;27,32;0,18;2,22;2,22;187,93;144,27;70,67;NA;0,4;0,67;1,67;122,09;40,05;132,1;3,86;NA;0;35,72;49,99
"715";16,52;30,07;17,72;2,18;2,18;2,23;390,3;0;172,96;9,22;0,45;0,82;1,82;22,94;45,05;36,68;NA;3542;0;6,88;21,64;8,69;16,18;10,04;2,19;2,19;2,22;420,77;NA;187,73;4,44;0,46;0,86;1,86;16,56;46,29;18,77;NA;NA;0;6,73;28,1;4,1;6,96;7,8;2,37;2,45;2,5;692,77;23,74;273,55;14,09;0,41;0,7;1,7;10,87;41,12;9,96;NA;NA;0;9,53;37,6
"716";2,66;44,61;0,62;0,36;1,06;1,06;85,17;55,52;79,18;NA;0,94;15,79;16,79;14,92;94,05;2,82;NA;13219,5;0;2,87;61,8;-7,81;-837,47;NA;0,26;0,39;0,39;45,73;5,97;44,75;0;0,99;106,3;107,3;16,84;99,07;2,99;0,02;NA;0;1,49;35,42;9,25;97,68;NA;0,51;0,98;0,98;77,19;30,92;66,69;NA;0,91;9,56;10,56;13,89;90,53;15,27;0,88;NA;0;0,59;13,16
"717";32,97;36,57;76,25;10,15;10,15;10,15;777,02;NA;82;NA;0,1;0,11;1,11;32,97;9,85;334,76;NA;NA;0;0;0;8,74;9,11;63,74;30,12;30,12;30,12;2653,73;NA;87,14;NA;0,04;0,04;1,04;8,74;4,01;217,93;NA;NA;0;0;0;-4,13;-4,28;-2,29;28,73;28,73;28,73;201,63;NA;6,94;NA;0,03;0,04;1,04;-4,13;3,48;-118,54;NA;NA;0;0;NA
"718";2,16;135,63;1,06;0,07;0,77;0,93;179,58;119,73;169,22;26,42;0,98;61,85;62,85;114,71;98,41;5,09;0,23;NA;0;40,21;70,43;4,98;84,4;2,07;0,06;0,9;1,03;151,59;114,42;136,43;18,21;0,94;15,95;16,95;152,21;94,1;6,97;1,13;NA;0;44,32;69,43;6,33;55,29;3,09;0,07;0,96;1,13;177,47;133,74;150,34;26,19;0,89;7,74;8,74;107;88,55;8,33;5,16;NA;0;35,61;66,8
"719";10,98;14,47;7,68;4,19;4,77;4,77;254,57;22,4;38,5;NA;0,24;0,32;1,32;10,98;24,13;82,51;2,83;NA;0;0;0;40,61;50,48;38,6;2,45;4,63;4,63;346,03;4,53;66,96;NA;0,2;0,24;1,24;40,61;19,57;231,17;8,46;NA;0;0;0;16,77;18,75;20,32;7,54;8,17;8,17;441,06;28,96;46,05;NA;0,11;0,12;1,12;16,77;10,56;164,56;6,49;NA;0;0;0
"720";22,01;23,56;NA;15,19;15,19;15,19;106,76;NA;17,21;NA;0,07;0,07;1,07;22,01;6,58;334,27;NA;NA;0;0;0;13,32;22,32;NA;0,53;0,53;0,53;261,91;NA;104,37;0,22;0,4;0,67;1,67;13,32;40,29;90,88;0,76;NA;0;0;0;11,44;18,16;NA;1,46;1,46;1,46;376,31;NA;137,63;0,23;0,37;0,59;1,59;11,44;36,98;90,31;1,38;NA;0;0;0
"721";11,02;15,81;59,66;0,41;3,92;5,31;1970,31;977,59;278,45;394,05;0,3;0,43;1,43;13,88;30,29;53,62;3,8;17899,83;0;15,49;41,07;5,18;6,43;22,61;1,02;3,92;5,7;1589,4;602,89;207,89;371,2;0,19;0,24;1,24;9,11;19,01;51,19;3,68;5609,19;0;12,04;29,99;5,96;7,12;20,97;0,9;3,59;5,41;1281,16;475,15;176,12;320,19;0,16;0,19;1,2;10,13;16,1;61,6;3,72;NA;0;10,3;26,54
"722";14,79;15,75;36,74;9,58;16,36;16,36;904,19;370,71;54,65;NA;0,06;0,07;1,07;14,79;6,11;242,03;NA;NA;0;0;0;6,4;6,88;36,29;13,41;14,31;14,31;2063,31;129,01;142,59;NA;0,07;0,08;1,08;6,4;6,99;91,62;NA;NA;0;0;0;2,79;3,03;28,27;12,26;13,01;13,01;3685,32;210,12;280,16;NA;0,08;0,08;1,08;2,79;7,69;36,33;NA;NA;0;0;0
"723";1,99;3,23;3,19;0,09;0,28;0,51;584,87;39,92;210,53;48,29;0,39;0,63;1,63;7,6;38,51;25,92;0,76;100657,69;0;9,02;31,6;3,39;5,43;5,62;0,27;0,43;0,64;602,31;32,83;211,06;44,82;0,38;0,6;1,6;8,15;37,51;30,37;0,81;NA;0;5,77;18,61;4,73;6,58;6,78;0,14;0,43;0,5;521,82;38,03;129,31;8,67;0,28;0,39;1,39;10,46;28,12;56,83;0,83;NA;0;5,61;15,82
"724";6,31;12,07;10,69;0,98;1,58;1,84;616,58;49,9;54,89;21,86;0,4;0,76;1,91;15,9;47,7;29,88;0,83;39926,7;12,79;16,25;50,08;7,13;12,96;11,3;0,29;1,96;2,25;577,2;40,73;51,9;20,02;0,36;0,66;1,82;16,73;36,09;36,47;0,85;15233,2;8,13;10,96;29,39;5,5;9,64;9,45;0,16;1,68;1,96;625,39;35,9;55,97;20,69;0,33;0,58;1,75;15,76;33,08;36,83;0,81;15874,11;5,53;12,7;32,21
"725";-2,56;-8,46;-6,93;0,01;0,41;0,53;987,16;269,91;667,44;78,31;0,7;2,31;3,31;28,52;69,77;3,02;0,49;4013,69;0;84,27;304,32;-1,24;-4,48;-2,45;0,03;0,57;0,64;719,09;273,47;504,16;35,11;0,72;2,6;3,6;26,05;72,24;4,59;0,52;NA;0;38,62;63,07;0,23;0,85;0,44;0,16;0,49;0,61;684,42;159,59;477,98;53,51;0,73;2,64;3,64;26,81;72,56;2,85;0,5;NA;0;35,91;76,33
"726";-0,23;-0,44;-0,1;0,04;1,4;1,95;156,37;92,36;69,71;37,94;47,94;92,07;1,92;41,99;47,94;8,43;4,39;7968,5;0;12,36;63,64;-2,9;-5,46;-1,37;0,07;1,28;1,96;171,16;85,6;73,82;49,9;46,82;88,03;1,88;39,02;46,82;0,98;3,79;8439,01;0;13,68;70,47;-0,78;-1,44;-0,35;0,09;1,31;1,89;161,72;76,35;66,67;38,4;45,6;83,81;1,84;45,83;45,6;6,64;2,64;NA;0;14,37;71,41
"727";28,06;92,6;10,22;0,33;1,38;1,38;132,61;95,7;91,41;NA;0,7;2,3;3,3;28,06;69,69;40,27;8,09;NA;0;0;0;27,28;54,96;11,42;0,31;1,95;1,95;152,36;124,24;75,84;NA;50,36;101,43;2,01;32,97;50,36;54,18;28,72;NA;0;1,81;12,12;17,25;33,16;7,61;0,43;1,81;1,93;160,68;103,61;75,11;8,51;47,77;91,83;1,92;29,06;47,77;38,57;5,79;NA;0;3,87;24,43
"728";-0,58;-4,41;-0,41;0,21;0,93;0,93;101,01;158,71;220,67;NA;0,87;6,6;7,6;16,73;86,84;4,92;0,7;2237,25;0;12,23;70,41;9,43;56,95;2,63;0,79;1,75;1,75;101,36;51,51;53,68;NA;0,83;5,04;6,04;40,21;83,45;15,97;2,66;NA;0;8,57;61,93;4,96;15,61;1,58;0,38;2;2;115,78;74,24;45,76;NA;0,68;2,15;3,15;44,52;68,26;12,47;1,59;NA;0;12,58;75,43
"729";-2,14;-2,97;-2,17;0,04;0,64;1,65;367,55;46,42;77,28;79,26;0,28;0,39;1,39;14,3;27,9;23,62;1,2;15341,39;0;16,61;79,7;0,6;0,77;0,49;0,15;0,79;2,01;296,38;31,94;50,11;61,4;0,22;0,29;1,29;19,62;22,39;43,29;1,25;9051,89;0;10,79;51,65;1,77;2,46;1,75;0,12;0,6;1,79;361,25;38,65;76,41;98,31;0,28;0,39;1,39;19,85;28,18;33,1;1,3;NA;6,1;12,61;56,88
"730";-1,24;-1,42;NA;8,21;8,21;8,21;NA;NA;NA;NA;0,12;0,14;1,14;-1,24;12,17;-10,21;NA;NA;0;NA;NA;7,03;15,64;2,67;0,14;1,65;1,81;138,33;109,54;72,82;11,66;0,55;1,23;2,23;56,94;55,08;15,12;11,52;NA;0;13,64;18,17;5,41;10,52;2,6;0,3;1,72;1,85;175,18;115,02;81,18;10,72;0,49;0,94;1,94;49,63;48,58;13,72;3,9;NA;0;15,26;21,21
"731";4,45;15,77;1,91;0,39;1,26;1,31;156,13;89,15;103,29;5,42;0,72;2,54;3,54;118,18;71,76;19,8;2,98;31406,06;0;48,78;84,68;6,29;13,26;1,95;0,65;1,74;2;113,16;55,72;50,9;12,88;0,53;1,11;2,11;201,35;52,59;27,93;7,67;NA;0;48,62;74,12;5,05;14,36;2,21;0,78;1,69;1,72;159,74;77,38;85;2,83;0,65;1,85;2,85;144,85;64,85;11,33;6,88;NA;0;48,86;73,53
"732";14,76;70,62;5,6;0,25;1,26;1,26;123,78;109,52;108,13;NA;0,79;3,79;4,79;14,76;79,1;18,65;NA;NA;0;0;0;18,46;42,6;6,35;0,53;1,76;1,76;125,25;86,39;70,2;0;0,57;1,31;2,31;18,46;56,67;32,58;NA;NA;0;0;0;28,64;28,76;5,96;122,68;224,18;224,18;75,72;33,76;0,33;NA;0;0;1;28,64;0,44;6447,64;NA;NA;0;0;0
"733";-5,41;102,05;-58,25;0,32;0,41;0,79;3919,29;111,93;1253,42;480,49;0,69;-12,93;-18,86;-1,03;105,3;16,55;0,42;7596,83;0;47,19;133,66;-7,17;51,06;-26,38;0,34;0,42;0,59;1339,03;42,61;479,2;76,87;0,82;-5,82;-7,12;0,04;81,73;15,49;0,4;NA;0;18,9;94,73;-1,26;-11,13;-9,31;0,21;0,27;0,64;2678,31;61,23;1013,72;379,02;0,59;5,2;8,8;7;59,11;12,8;0,43;NA;0;43,29;47,8
"734";31,08;149,54;32,53;0,34;0,88;1,03;381,01;123,04;226,3;33,53;0,79;3,81;4,81;59,09;79,22;42,16;1,1;20454,98;15,01;29,32;43,06;19,53;61,86;NA;0,5;1,46;1,58;375,8;178,76;186,13;21,66;68,37;216,62;3,17;40,51;68,37;31,45;2,41;NA;10,47;16,32;31,68;24,3;42,98;NA;1,17;2,14;2,18;514,63;190,9;177,29;6,98;43,45;76,85;1,77;46,56;43,45;58,74;3,78;NA;6,62;23,07;91,22
"735";0,9;1,95;0,52;0,01;0,29;0,95;212,4;16,17;47,51;41,26;0,54;1,18;2,18;46,8;54,04;9,76;0,95;16261,7;13,87;26,78;84,95;2,62;5,44;1,48;0,01;0,27;0,94;205,49;13,57;42,96;37,36;0,52;1,08;2,08;50,7;51,87;14,49;0,95;10320,38;11,4;19,74;59,77;2,03;4,19;1,15;0,01;0,24;0,87;206,06;14,56;45,18;40,16;0,51;1,06;2,06;53,17;51,45;13,03;0,91;11370,63;12,88;21,04;61,59
"736";17,72;27,47;9,61;2,66;4,81;5,45;197,44;66,76;23,34;20,11;0,36;0,55;1,55;32,97;35,51;54,51;4,84;16162,4;3,94;8,27;34,8;13,74;20,78;8,43;2,15;3,4;3,82;223,3;49,74;40,89;21,51;0,34;0,51;1,51;30,15;33,88;42,8;6,22;NA;4,86;5,88;26,02;19,95;27,46;9,57;2,6;4,09;4,59;174,72;50,35;29,99;16,86;0,27;0,38;1,38;43,34;27,35;76,48;7,35;NA;2,27;8,01;32,73
"737";14,24;28,91;8,1;0,24;0,77;1,06;207,07;52,79;99,04;28,47;0,51;1,03;2,03;55,7;50,75;31,26;1,03;23161,63;0;23,58;67,47;9,57;25,74;6,08;0,22;0,5;0,85;231,13;31,13;110,79;38,47;0,63;1,69;2,69;49,43;62,82;19,89;0,84;12482,5;0;17,99;53,69;25,72;53,12;14,62;0,23;0,79;1,15;206,88;43,34;79,68;28,5;0,52;1,06;2,07;59,41;51,53;59,54;1,09;NA;0;13,56;34,64
"738";-0,12;-0,17;-0,13;0,97;2,33;3,22;419,76;81,41;60,07;54,13;0,31;0,45;1,45;18,48;31,09;21,16;1,3;17722,63;0;21,45;81,42;-0,71;-1,22;-0,93;0,47;1,85;2,71;475,22;124,18;60,64;76,47;0,35;0,6;1,72;13,8;34,83;12,61;1,21;NA;6,14;13,55;56,3;-0,68;-1,09;-0,48;1,28;2,69;3,76;255;47,39;33,49;35,54;0,31;0,5;1,6;19,7;31,25;12,56;1,27;NA;0;10,3;59,12
"739";5,93;16,22;4,3;0,05;0,82;1,55;264,14;119,3;156,47;115,79;0,63;1,73;2,73;11,37;63,43;13,06;5,37;NA;0;3,94;34,88;1;2,92;0,81;0,04;0,73;1,48;296,25;128,54;188,29;142,8;0,66;1,93;2,93;5,96;65,88;4,75;7,73;NA;0;2,99;54,26;-0,35;-2,54;-0,53;0,03;1,08;1,67;552,45;247,77;234,88;138,01;0,66;4,83;7,29;6,15;66,29;3,2;1,31;NA;0;7,19;50,14
"740";11,89;55,94;6,27;0,64;1,26;1,26;191,9;64,01;85,33;NA;0,79;3,71;4,71;35,9;78,75;35,38;1,36;25802;29,24;12,66;39,37;19,91;79,45;12,78;0,53;1,05;1,05;233,68;84,97;76,93;NA;0,75;2,99;3,99;34,85;74,94;38;1,02;NA;38,71;9,59;26,78;24,79;63,88;19,37;0,59;1,07;1,07;284,31;81,83;66,1;NA;0,61;1,58;2,58;39,32;61,19;48,98;1,1;NA;37,15;11,35;25,8
"741";-40,23;95,18;-16,49;0,16;0,37;0,38;149,18;43,94;209,09;1,34;1,42;-3,37;-2,37;20,27;142,27;-25,82;-0,91;2192,8;0;24,79;243,01;-29,81;-39,05;-8,4;0,45;1,98;2,02;102,58;35,61;23,22;0,92;0,24;0,31;1,31;97,14;23,67;-99,19;1,43;NA;0;35,78;131,36;-11,5;-20,34;-3,48;0,09;0,95;0,98;110,13;30,78;35,97;0,95;0,43;0,77;1,77;91,18;43,48;-9,96;0,99;NA;0;31,06;97,77
"742";0,58;0,8;0,42;-0,32;2,52;3,1;259,91;162,65;31,46;33,7;0,27;0,37;1,37;58,01;27,14;6,89;2,48;17008,23;10,09;41;94,39;4,05;5,85;2,23;-0,01;2,77;2,79;200,15;143,67;38,78;1,03;0,31;0,45;1,45;73,66;30,81;19,06;2,67;NA;8,46;27,93;65,36;26,56;41,38;13,92;0,38;2,39;2,39;190,82;118,88;51,58;NA;0,36;0,56;1,56;93,12;35,82;79,31;2,67;NA;5,52;25,21;46,15
"743";1,16;4,14;0,61;0,37;1,5;2,11;191,3;88,43;49,78;48,39;0,72;2,57;3,57;59,15;71,96;16,56;5,19;9240,13;44;30,47;77,82;-64,92;1786;-26,86;0,52;0,99;1,12;150,59;47,53;50,55;13,03;103,64;-2850,97;-27,51;28,5;103,64;-62,65;1,34;NA;65,96;38,65;223,34;-70,32;163,37;-231,08;0,1;0,43;0,43;1196,04;520,78;1616,24;NA;143,05;-332,3;-2,32;-47,68;143,05;-49,16;-0,88;NA;0;74,41;-63,79
"744";8,45;17,09;3,88;0,03;0,76;2,13;166,96;34,84;18,17;70,24;0,51;1,02;2,02;11,33;50,54;18,35;1,99;170789,32;39,3;1,32;18,01;12,95;21,16;5,7;0,06;0,81;2,85;160,2;24,88;30,71;73,18;0,39;0,63;1,63;15,86;38,77;35,52;2,18;25073,4;19,17;1,02;12,65;12,3;22,81;6,1;0,02;0,35;1,24;180,37;25,82;50,75;72,28;0,46;0,85;1,85;14,78;46,05;28,54;1,25;NA;17,42;0,95;11,12
