"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"164";12,28;64,5;105,91;0,1;0,61;0,61;3140,57;1056,31;2064,25;0,15;0,81;4,25;5,25;13,81;80,97;24,98;0,57;NA;0;13,28;-5,89;0,11;1,13;1,82;0,01;0,1;0,1;6190,52;470,85;5489,63;NA;0,9;9,51;10,6;0,86;90,57;3,2;0,1;NA;0;12,83;32,41;0,94;10,65;1,59;0,02;0,14;1,06;617,78;67,05;555,32;516,45;0,91;10,34;11,34;2,9;91,18;1,63;2,56;19407;0;3,33;38,56
"165";8,5;13,71;3,28;0,36;1,75;1,75;140,6;63,08;13,83;NA;0,38;0,61;1,61;79,28;38,02;40,46;1,57;NA;24,14;27,34;72,51;30,02;50,05;6,77;0,09;1,13;1,14;82,12;32,97;22,58;0,45;0,4;0,67;1,67;125,27;40,03;86,13;1,1;NA;11,35;21,49;67,42;-7,26;-21,82;-3,64;0,36;1,04;1,05;183,14;74,53;90,21;0,3;0,67;2,01;3,01;62,04;66,73;-7,21;1,08;6098,5;16,16;34,77;101,64
"166";-12,23;85,37;-2,17;0,3;0,82;0,83;64,68;11,43;68,88;0,36;1,14;-7,98;-6,98;163,14;114,32;-8,16;-1,26;NA;0;31,16;93,55;-3,64;35,4;-0,94;0,34;0,87;0,87;94,16;19,88;95,97;0,38;1,1;-10,72;-9,72;110,06;110,29;-1,18;-1,47;NA;3,16;29,41;94,26;-1,88;13,98;-0,99;0,23;0,81;0,81;192,37;83,16;209,32;NA;1,13;-8,45;-7,45;66,8;113,42;1,45;-1,23;11150,09;0;36,19;78,54
"167";2,2;31,66;0,97;0;0,8;0,85;160,14;111,14;124,39;7,05;0,93;13,41;14,41;7,33;93,06;15,02;0,48;NA;9,26;2,26;20,8;0,9;10,11;0,48;0;0,72;0,74;195,66;119,71;164,21;1,9;0,91;10,23;11,23;10,35;91,1;18,99;0,42;NA;0,71;5,08;39,87;1,16;9,87;0,92;0;0,8;0,8;290,67;195,02;189,35;1,05;0,88;7,51;8,51;2,94;88,25;17,95;0,46;171197;19,51;1,42;7,96
"168";9,01;9,88;17,12;2,92;18,89;19,18;691,48;373,39;25,56;7,56;0,09;0,1;1,1;32,68;8,81;148,39;3,86;36371,14;0;44,97;76,27;3,57;3,73;10,37;10,93;30,15;30,19;1056,7;439,27;27,24;0,96;0,04;0,05;1,05;16,38;4,34;150,98;4,54;NA;0;37,2;63,33;1,15;2;1,72;0,02;1,82;1,88;546,55;342,29;202,25;13,12;0,42;0,74;1,74;11,63;42,49;9,09;2,69;NA;4,16;15,69;76,92
"169";21,49;33,19;11,22;0,23;3,82;4,6;190,1;100,97;21,31;22,21;0,35;0,54;1,54;49,31;35,24;85,18;2,76;NA;3,6;14,53;40,05;18,73;32,21;15,8;0,84;2,25;2,25;307,1;146,48;39,41;NA;0,42;0,72;1,72;35,65;41,85;51,07;2,88;NA;21,31;14,27;37,64;13,53;23,11;13,54;0,29;2,26;2,29;365,44;267,18;92,35;4,52;0,41;0,71;1,71;25,19;41,46;44,53;4,64;11940,23;12,08;11,68;33,02
"170";2,19;-34,54;0,43;0,42;0,66;0,85;70,99;18,06;74,95;14,89;1,06;-16,78;-15,78;72,09;106,34;6,09;-1,37;NA;0;13,63;87,8;0,21;-9,54;0,11;0,03;0,5;0,58;182,3;86,98;184,38;15;1,02;-46,36;-45,36;25,05;102,2;4,59;-0,06;NA;0;12,44;81,08;0,12;-3,76;0,06;0,12;0,3;0,45;187,79;32,85;191,03;29,06;1,03;-32,48;-31,48;37,58;103,18;6,18;-0,06;7690,14;0;19,28;83,28
"171";-12,76;-28,68;-11,8;1,14;1,7;1,7;336,6;101,99;182,42;0,2;0,55;1,25;2,25;3,03;55,5;-20,37;7,08;3133;0;14,6;253,46;-22,15;-23,88;-28,14;14,61;14,61;14,62;462,39;NA;25,89;0,38;0,07;0,08;1,08;14,3;7,23;-309,04;5,73;2934,5;0;46,3;483,81;17,6;23,89;11,28;0,68;3,53;3,53;233,83;166,72;58,46;0,13;0,26;0,36;1,36;39,01;26,32;67,01;7,5;25861,5;0;13,71;53,34
"172";33,33;87,01;22,7;0,17;1,37;1,57;247,84;174,3;145,8;30,52;0,62;1,61;2,61;53,63;61,69;59,27;6,71;39696,13;0;13,82;31,76;66,72;89,29;15,39;3,35;3,65;4,17;83,95;5,16;17,33;9,1;0,25;0,34;1,34;103,02;25,28;278,58;6,41;50108,63;0;8,37;28,02;33,45;87,19;29,95;0,34;1,59;1,59;326,85;244,45;194,67;NA;0,62;1,61;2,61;41,87;61,64;56,26;11,34;99512,05;0;7,54;16,12
"173";6,35;6,84;11,1;11,5;14,01;14,02;636,73;107,23;40,44;0,32;0,07;0,08;1,08;21,37;7,29;156,49;20,58;39607;0,37;26,29;50,71;-0,19;-0,21;-0,43;9,63;11,13;11,34;808,52;105,23;70,07;15,12;0,09;0,1;1,1;17,82;9,07;43,8;335,81;20860,33;0;40,02;78,31;9,96;11,28;17,87;7,42;9,07;9,13;655,01;115,4;58,07;4,4;0,11;0,13;1,13;27,61;11,67;88,83;112,74;33523,33;1,84;31,68;55,39
"174";3,12;3,56;0,18;7,93;7,93;7,93;21,09;NA;2,6;NA;0,12;0,14;1,14;3,12;12,49;47,95;125,78;NA;0;0;0;4,46;17,38;2,8;0,36;1,59;1,59;228,85;102,03;82,83;NA;0,37;1,43;3,9;4,46;74,36;35,25;0,62;NA;0;0;0;0,33;2,43;0,27;0,44;3,44;3,44;295,34;215,32;71,81;NA;0,25;1,81;7,34;0,33;86,38;27,44;0,91;NA;0;0;0
"175";16,54;77,56;8,38;0,01;0,74;1,1;184,44;88,43;93,63;45,14;0,78;3,64;4,69;76,79;78,67;42,31;1,23;NA;17,44;30,53;66,41;6,28;15,69;3,12;0;1,02;1,56;181,15;82,04;66,3;46,14;0,6;1,5;2,5;67,59;60,01;32,35;1,98;NA;10,26;30,51;79,01;0,36;0,97;0,26;0,01;1,03;1,71;257,24;107,46;76,78;75,49;0,63;1,67;2,67;49,71;62,56;16,63;2,12;16805,13;12,61;34,78;81,53
"176";14,43;21,51;11,56;2,99;3,04;3,04;291,67;4,48;94,93;0;0,33;0,49;1,49;14,43;32,91;43,85;NA;NA;0;0;0;3,35;3,42;5,65;42;50,43;50,43;613,41;101,39;12,03;0;0,02;0,02;1,02;3,35;1,98;169,08;NA;NA;0;0;0;-2,52;-2,55;-9,03;61,39;79,43;79,43;1308,66;293,19;16,25;0;0,01;0,01;1,01;-2,52;1,26;-200;NA;NA;0;0;0
"177";2,41;3,21;5,51;0,87;3,12;4,04;833,18;187,87;90,67;84,87;0,24;0,31;1,33;12,73;23,65;22,89;1,57;19522;NA;23,63;65,41;1,28;2,54;1,48;0,74;2,93;3,34;421,32;1277,85;61,84;25,64;0,5;0,99;1,99;13,78;49,76;12,89;1,68;28254,51;9,12;14,47;61,34;-2,35;-4,51;-3,1;0,79;3,32;3,79;481,14;152,12;52,51;30,72;0,48;0,91;1,91;11,24;47,78;4,48;1,77;19222,18;7,43;17,92;85,38
"178";0,89;1,11;0,77;3,33;5,28;5,28;313,65;114,64;58,75;NA;0,19;0,24;1,24;0,89;19,26;4,64;NA;NA;0;0;0;-70,29;-75,76;-24,65;4,39;15,23;15,23;127,67;89,89;8,29;NA;0,07;0,08;1,08;-70,29;7,22;-973,11;NA;NA;0;0;0;3,93;6,92;2,93;1,17;2,34;2,34;272,42;134,24;114,96;0;0,43;0,76;1,76;3,93;43,16;9,11;NA;NA;0;0;0
"179";0,97;10,04;0,57;0,21;0,54;1,01;212,73;61,09;189,47;91;0,9;9,34;10,34;38,91;90,33;3,2;1,06;5085,25;0;22,17;111,22;0,7;8,65;0,58;0,15;0,57;0,83;303,64;115,6;272,48;71,52;0,92;11,41;12,41;35,12;91,94;6,89;0,33;4046,2;0;28,71;133,24;-0,26;-3,19;-0,17;0,06;0,68;0,84;230,66;128,37;206,71;34,53;0,92;11,15;12,15;35,97;91,77;9,36;0,36;7584,4;0;22,9;71,06
"180";30;42,04;8,02;2,37;4,12;4,12;97,31;39,92;22,74;NA;0,29;0,4;1,4;99,24;28,64;104,73;NA;16918,4;0;18,51;62,48;0,28;0,37;0,11;4,35;5,09;5,11;138,37;19,25;25,96;0,55;0,23;0,3;1,3;68,34;23,36;1,22;NA;NA;0;25,87;93,32;-12,61;-17,04;-3,65;2,43;3,09;3,13;105,73;13,9;21,02;1;0,26;0,35;1,35;82,24;25,97;-30,61;2,18;11494,4;0;27,48;104,14
"181";9,39;13,13;4,06;1,22;3,4;3,46;157,54;75,33;36,31;2,09;0,26;0,36;1,4;74,46;28,47;87,14;3,81;12633,09;0;28,16;71,86;-16,82;-24,83;-9,34;0,62;2,95;3,01;202,1;139,41;60,89;3,47;0,32;0,48;1,48;61,97;32,26;-1,41;8,86;11272,24;0;43,75;89,87;-27,14;-37,75;-13,39;1,26;3,62;3,69;180,1;107,24;45,44;3,43;0,28;0,39;1,39;60,73;28,11;-70,07;16,77;9631,09;0;43,36;100,74
"182";20,82;44,85;8,89;0,15;1,57;1,57;155,42;101,69;63,25;0,07;0,54;1,15;2,15;37,53;53,57;61,06;2;34757,14;5,42;7,13;28,46;29,42;62,69;13,47;0,27;1,5;1,51;166,73;99,35;74,12;0,57;0,53;1,13;2,13;44,23;53,08;77;1,94;45113,63;3,83;6,78;22,2;8,79;34,52;3,89;0,01;1,01;1,03;161,38;113,59;104,91;2,38;0,74;2,92;3,93;23,82;74,54;30,88;1,06;27929,18;6,23;6,64;33,33
"183";15,35;39,04;4,72;0,13;2,08;2,08;112,01;94,09;48,21;NA;0,61;1,54;2,54;30,49;60,68;57,22;7,5;NA;17,16;4,66;36,18;25,37;74,68;11,24;0,05;1,51;1,51;161,27;153,91;105,3;-0,12;0,66;1,94;2,94;30,81;66,02;44,44;NA;NA;0;2,41;13,74;0,87;5,74;0,54;0,04;1,02;1,02;225,17;185,48;187,18;0;0,85;5,6;6,6;9,88;84,84;9,67;1,2;NA;0,56;5,56;61,57
"184";-0,27;-0,35;-0,93;0,14;1,65;1,65;1268,87;228,37;244,68;NA;0,24;0,31;1,31;1,79;23,77;-0,21;1,25;30642,88;4,09;7,16;85,36;0,56;0,69;1,54;0,16;1,84;1,84;1007,33;298,86;143,46;0;0,2;0,25;1,25;2,49;19,72;3,92;1,23;51190,15;3,66;5,35;58,69;-0,06;-0,08;-0,14;0,13;1,56;1,56;891,79;266,12;167,93;0,01;0,24;0,32;1,32;1,83;24,18;0,29;1,2;43600,92;3,45;4,62;69,55
"185";4,9;57,43;1,6;0,25;1,07;1,18;118,95;78,15;94,3;9,89;0,83;9,71;11,72;33,81;91,47;8,37;1,7;15754,31;0;9,45;80,67;8,44;74,38;4,29;0,14;1,08;1,27;184,92;128,09;136,73;26,77;0,76;6,73;8,81;28,88;88,65;12,73;2,51;NA;0;10,38;66,31;-12,24;163,04;-5,04;0,12;0,63;0,9;150,2;78,96;154,94;42,25;1,07;-14,28;-13,32;19,25;107,51;-9,18;-1,17;12616,63;0;12,96;109,23
"186";-0,06;-0,17;-0,06;0,09;0,88;1,57;343,31;131,25;133,87;135,09;0,58;1,54;2,67;2,52;62,48;1,87;9,34;NA;17,26;2,43;48,99;0,38;0,69;0,61;0,05;1,99;2,22;593,65;162,47;105,49;63,03;0,45;0,82;1,82;3,56;45,11;3,41;51,99;NA;26,51;5,19;44,27;-1,17;-2,35;-2;0,03;1,02;1,63;626,48;218,81;181,03;190,75;0,5;1,01;2,01;1,65;50,32;-0,63;2,71;NA;20,9;4,84;72,71
"187";1,92;2,36;1,31;-0,36;1,48;4,79;248,41;79,97;43,5;146,08;0,19;0,23;1,23;54,46;18,81;50,89;5,54;NA;0;35,86;102,3;-2,9;-4,96;-2,43;-0,38;0,93;2,32;305,05;156,59;119,26;167,6;0,42;0,71;1,71;55,06;41,61;4,14;7,33;NA;0;48,57;95;-19,04;-50,65;-12,41;-0,23;1,03;1,57;237,94;181,46;143,9;78,63;0,62;1,66;2,66;25,14;62,41;-23,88;10,43;3682,39;0;28,8;135,28
"188";1,03;-4,87;0,34;0,01;0,15;0,18;117,93;19,34;140,32;4,48;1,21;-5,71;-4,71;2,64;121,25;16,1;-0,27;NA;0;0,52;6,96;1,31;7,39;0,64;-0,07;0,28;0,36;177,47;50,69;115,1;11,95;0,82;4,63;5,63;3,18;82,25;1,6;0,25;NA;16,57;0,91;29,55;-34,17;218,89;-17,71;-0,02;0,21;0,31;189,12;49,18;167,01;20,84;1,16;-7,41;-6,41;-32,09;115,61;-5,98;-0,24;279,5;25,12;1,08;542,04
"189";54,66;71,73;23,24;5,1;5,54;5,54;154,8;11,22;25,27;NA;0,24;0,31;1,31;78,77;23,81;286,19;11,16;NA;0;10,25;23,81;23,66;24,49;27,06;27,51;32,44;32,44;416,36;61,63;12,49;NA;0,03;0,03;1,03;42,95;3,38;900,05;221,24;NA;0;22,06;34,14;26,32;30,85;26,8;2,95;6,89;6,89;371,62;208,48;52,89;NA;0,15;0,17;1,17;34,2;14,68;181,17;NA;44855;0;8,03;18,58
"190";1,29;4,72;0,49;0,52;0,93;0,98;139,09;32,19;73,57;3,37;0,7;2,55;3,65;59,12;72,64;20,11;0,89;22814,55;8,19;22,1;76,07;2,29;6,4;0,78;0,2;0,94;1;123,99;48,77;58,53;3,9;0,64;1,8;2,8;72,52;64,23;23,79;0,92;25713,28;6,89;23,92;74,83;0,22;0,57;0,09;0,03;1,02;1,09;156,99;87,34;86,77;5,95;0,62;1,61;2,61;55,06;61,75;17,11;1,09;19502,29;0,84;23,59;77,58
"191";14,02;60,95;5,46;0,16;0,42;0,42;107,47;26,38;99,03;NA;0,77;3,35;4,35;14,02;77,01;20,6;2,73;NA;0;0;0;-3,73;-73,04;-2,88;1,41;10,33;10,33;281,19;227,84;25,53;NA;0,95;18,58;19,59;-3,6;94,89;-2,13;17,92;NA;0;0,1;9,69;-130,95;217,04;-2872,48;0,63;1,42;1,42;8006,82;1504,6;4128,39;NA;1,6;-2,66;-1,66;-130,95;160,33;-72,35;1,87;NA;0;0;0
"192";-132,95;63,32;-33,28;0,09;0,19;0,26;91,12;29,5;278,7;17,87;3,1;-1,48;-0,48;19,49;309,97;-42,89;NA;NA;0;38,16;663,24;5,55;73,48;4,28;0,02;0,99;1,02;280,82;249,88;256,41;6,93;0,92;12,24;13,24;19,17;92,45;7,74;1,48;NA;0;10,5;62,54;8,98;74,98;5,27;0,26;0,79;0,8;214,24;99,27;185,75;1,31;0,88;7,35;8,35;26,66;88,03;10,99;0,41;NA;0;10,38;62,45
"193";14,37;16,94;3,68;3,75;6,1;6,1;93,21;32,54;13,86;0;0,15;0,18;1,18;46,9;15,17;159,91;17,14;NA;0;8,33;48,29;18,51;39,53;3,66;0,47;1,93;1,93;71,94;5,5;35,23;NA;0,53;1,14;2,14;90,02;53,18;57,04;NA;NA;0;14,13;65,35;39,46;62,97;11,14;1,76;2,74;2,74;103,08;2,74;35,74;0;0,37;0,6;1,6;63,2;37,33;105,71;45,86;23206,5;0;6,7;30,26
"194";-0,04;-0,17;-0,03;0,43;0,59;0,59;229,45;26,96;160,93;NA;0,74;3,07;4,14;-0,04;75,86;9,95;0,48;NA;0;0;0;-0,53;-3,72;-0,5;0,64;0,78;0,78;338,26;38,54;282,92;NA;0,86;5,97;6,97;-0,53;85,65;4,45;0,45;NA;0;0;0;-56,17;-106,59;-49,55;0,73;1,13;1,13;321,99;61,5;150,23;0;0,47;0,9;1,9;-56,17;47,31;-106,63;1,15;NA;0;0;0
"195";-1,52;-2,34;-6,6;0,02;0,3;0,3;1577,58;108,36;74,7;NA;0,35;0,54;1,54;-0,68;34,9;12,48;0,82;NA;19,3;3,67;13,56;-1,86;-2,86;-19,59;0,02;0,36;0,36;3827,59;295,57;281,64;0;0,35;0,53;1,53;-1,36;34,84;9,28;0,84;NA;15,21;5,26;9,23;-2,07;-3,08;-14,49;0,03;0,36;0,36;2554,3;165,49;239,63;NA;0,33;0,49;1,49;-1,96;32,69;11,29;0,87;NA;10,16;0,8;1,71
"196";1,74;3,14;1,42;0,63;2,43;2,47;297,87;132,94;91,61;3,7;0,45;0,81;1,81;9,32;44,6;11,81;2,97;NA;0;6,21;30,73;-3,38;-4,74;-3,97;2,49;6,4;6,49;427,59;116,57;45,06;4,18;0,29;0,4;1,4;6,55;28,73;7,94;2,92;NA;0;11,66;60,78;-17,68;-23,39;-27,2;3,51;7,76;7,91;561,56;81,54;45,31;6,71;0,24;0,32;1,32;-4,42;24,41;-46,83;2,65;3724,5;0;20,4;295,41
"197";8,41;23,32;3,28;0,05;0,15;0,69;91,3;7,28;79,26;43,97;0,64;1,77;2,77;120,34;63,95;17,29;0,6;NA;0;43,67;89,2;-9,16;-15,44;-1,46;3,44;3,51;3,51;58,22;1,09;16,41;0;0,41;0,69;1,69;322,23;40,69;-10,14;NA;NA;0;53,01;120,27;1,65;9,85;0,58;0,04;1,31;1,31;128,47;123,2;96,64;0;0,83;4,96;5,96;93,66;83,22;1,99;NA;5125,57;0;32,38;95,78
"198";22,72;52,55;7,13;0,7;1,43;1,45;114,31;42,73;58,78;0,92;0,55;1,28;2,31;90,51;56,76;53,6;1,87;14350,83;0;21,29;63,84;0,98;4,35;0,54;0,81;1,04;1,06;198,93;33,98;145,09;2,64;0,77;3,43;4,43;65,04;77,41;9,84;1,19;12644,81;0;35,01;86;0,26;0,77;0,46;0,79;1,22;1,24;637,89;163,96;380,22;7,59;0,66;1,94;2,94;15,7;65,94;12,66;1,59;8140,91;0;26,97;60,61
"199";2,18;12,5;1,17;0,17;1,15;1,21;195,97;155,26;159,06;10,76;0,82;4,71;5,74;2,46;82,57;2,66;NA;NA;0;0,15;8,36;0,37;3,47;0,15;0,3;0,82;1,12;146,29;67,4;129,24;38,57;0,89;8,39;9,4;0,61;89,36;0,41;NA;NA;0;0,1;21,83;5,93;38,2;3,7;0,07;1,03;1,03;227,85;182,35;189,77;0,26;0,84;5,44;6,44;5,93;84,47;10,93;1,24;NA;0;0;0
"200";6,95;7,06;53,07;61,45;61,45;61,45;1275,59;NA;44,75;NA;0,02;0,02;1,02;6,95;1,63;426,97;NA;NA;0;0;0;10,82;19,89;21,39;1,83;1,94;1,94;719,43;34,58;324,44;NA;0,46;0,84;1,84;10,82;45,6;23,73;8,4;NA;0;0;0;-43,62;-209,07;-112,48;1,09;1,16;1,16;941,19;53,48;734,62;NA;0,79;3,79;4,79;-43,62;79,14;-55,12;2,72;NA;0;0;0
"201";18,16;38,75;6,45;0,26;0,65;0,97;129,3;17,7;44,93;14,46;0,53;1,13;2,13;32,22;53,15;70,71;0,97;37910;0;4,99;23,89;6,73;11,25;4,31;0,56;0,99;1,43;233,35;35,33;40,43;37,02;0,4;0,67;1,67;24,53;40,18;60,02;1,3;NA;18,14;11,42;35,82;0,92;1,64;1,49;0,38;0,89;1,57;593,94;90,05;65,37;121,9;0,44;0,79;1,79;12,7;44,02;31,46;1,31;21151;18,99;19,18;36,34
"202";0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;NA;NA;NA;0;NA;NA;45,18;50,54;79,72;9,43;9,43;9,43;642,27;NA;67,34;NA;0,11;0,12;1,12;45,18;10,6;426,16;NA;NA;0;0;0;-0,69;-0,69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;-0,69;0;NA;NA;NA;0;NA;NA
"203";1,48;2,69;1,43;0,37;0,8;2,47;350,22;37,18;116,36;197,16;0,45;0,82;1,82;7,97;44,91;5,62;3,95;NA;11,14;6,24;68,04;-35,04;-81,52;-25,68;0,53;1,62;1,64;266,73;126,51;115,87;2,35;0,57;1,33;2,33;-26,37;57,02;-57,92;2,03;-19678,04;12,77;6,35;-71,25;0,79;2,4;0,66;0,42;1,22;1,24;302,49;135,08;168,56;2,47;0,67;2,02;3,02;9,6;66,93;1,22;1,45;29991,05;10,04;7,3;52,81
"204";4,8;5,25;NA;0,01;0,01;0,01;NA;NA;NA;NA;0,09;0,09;1,09;4,8;8,56;56,02;0,91;NA;0;NA;0;4,86;5,26;NA;0,01;0,01;0,01;NA;NA;NA;NA;0,08;0,08;1,08;4,86;7,71;62,97;0,92;NA;0;NA;0;4,43;4,64;NA;0,01;0,01;0,01;NA;NA;NA;NA;0,04;0,05;1,05;4,43;4,38;101,26;0,96;NA;0;NA;0
"205";7,55;71,61;1,67;0,21;0,85;0,88;80,59;44,88;29,59;2,1;0,89;8,48;9,48;28,16;89,45;21,91;0,53;22745,8;50,78;4,56;44,2;3,82;68,66;1,26;0,07;0,89;0,94;120,61;91,96;73,16;6,13;0,94;16,99;17,99;16,96;94,44;10,58;0,51;23334,8;32,83;4,36;47,24;3,68;70,16;1,79;0,08;0,88;1,09;177,93;114,05;107,52;31,69;0,95;18,08;19,08;19,87;94,76;7,7;1,75;21570,67;20,36;7,89;58,4
"206";-44,95;260,69;-11,45;0,02;0,78;0,78;92,75;81,67;107,23;0,15;1,17;-6,8;-5,8;38,4;117,24;-36,14;-2,18;NA;0;21,24;186,82;10,09;278,07;5,71;0,28;1,02;1,02;205,8;144,77;195,68;0,2;0,96;26,54;27,55;30,31;96,37;11,48;1,98;NA;0;11,43;61,22;-0,53;-69,36;-0,54;0,01;1,02;1,02;369,34;359,15;355,01;0,14;0,99;128,89;129,89;6,42;99,23;-0,19;2,52;2635,2;0;7,04;94,92
"207";25,89;25,89;21,69;26007;27699;33200;304,89;15,29;0,01;50,39;0;0;1;27,67;0;864300;NA;NA;0;1,49;4,95;11,32;11,47;15,45;47,49;59,75;71,19;496,83;75,89;6,19;71,78;0,01;0,01;1,01;11,32;1,26;898,75;10,04;NA;0;0;0;24,39;26,2;19,07;5,37;8,45;9,9;285,36;59,91;19,46;28,6;0,07;0,07;1,07;24,8;6,91;366,74;2,96;NA;0;0,32;1,33
"208";2,58;2,91;4,13;15,53;15,53;15,53;352,93;0;37,18;0;0,12;0,13;1,13;2,58;11,59;22,22;NA;NA;0;0;0;-40,32;-324,22;-2,18;0,79;1,17;1,17;19,66;6,38;16,53;NA;0,88;7,04;8,04;-40,32;87,56;-46,05;NA;NA;0;0;0;-41,96;112,1;-6,9;0,18;0,73;0,73;59,99;44,38;80,77;NA;1,37;-3,67;-2,67;-41,96;137,43;-30,53;NA;NA;0;0;0
"209";0,42;0,5;1,29;0,88;0,93;0,93;1132,15;1,6;33,78;0;0,17;0,21;1,21;7,48;17,47;41;0,99;NA;0;21,97;46,44;0,28;0,37;0,43;1,43;1,53;1,53;560,12;1,49;15,25;NA;0,24;0,32;1,32;14,16;24,07;48,79;1,01;16016,56;9,51;21,36;49,33;6,86;18,96;8,38;-0,03;-0,02;-0,02;445,8;0,9;220,87;NA;0,64;1,76;2,76;22,35;63,8;32,28;0,49;19793,22;5,04;18,92;38,98
"210";3,5;5,36;0,92;1,24;3,09;3,09;96,07;55,58;30,07;0,05;0,35;0,53;1,53;120,81;34,6;21,43;NA;NA;0;30,96;91,94;4,82;8,88;1,46;0,52;2,27;2,27;110,11;83,15;47,35;0,09;0,46;0,84;1,84;104,74;45,74;10,54;NA;NA;0,13;30,22;97,08;-46,21;-70,97;-8,91;1,08;3,04;3,2;70,37;41,57;21,21;3,5;0,35;0,54;1,54;159,41;34,89;-132,47;NA;4041,69;0,03;39,64;135,18
"211";12,29;12,29;9,46;NA;NA;NA;280,22;0;0;0;0;0;1;12,29;0;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;0;NA;NA;3,18;3,18;4,45;NA;NA;NA;512,06;NA;0;NA;0;0;1;3,18;0;NA;NA;NA;0;0;0
"212";12,93;16,6;7,7;10,07;23,25;23,41;216,8;98,71;7,49;1,15;0,14;0,18;1,28;18,28;22,1;131,47;4,28;49816,8;0;3,19;19,18;9,91;12,29;5,56;3,13;9,73;9,86;204,1;110,93;16,8;2,21;0,12;0,15;1,24;14,93;19,34;113,59;4,51;42343,8;0;2,82;23,3;12,29;91,78;5,21;0,34;1,48;1,58;154,85;86,15;77,42;8,37;0,77;5,77;7,47;18,8;86,61;20,55;0,69;NA;0;2,76;24,84
"213";-9,66;224,54;-5,31;0,31;0,42;0,47;200,06;22;114,97;8,71;1,04;-24,24;-23,24;36,79;104,3;-1,5;-0,08;NA;44,03;25,53;93,21;29,4;119,05;12,92;0,67;0,74;0,74;160;7,06;69,54;0;0,75;3,05;4,05;69,17;75,31;65,5;0,66;NA;22,83;17,48;56,58;6,83;32,73;4,3;0,02;0,28;0,28;229,86;44,11;156,05;NA;0,79;3,79;4,79;35,02;79,13;8,63;0,3;NA;7,41;17,75;83,19
"214";1,25;13,13;0,42;0,9;1;1;122,1;11,17;109,3;NA;0,91;9,54;10,54;1,25;90,51;1,59;1,03;NA;0;0;0;2,81;45,54;1,43;0,11;0,74;0,74;185,53;108,52;172,17;0;0,94;15,2;16,2;2,81;93,83;7,82;0,2;NA;0;0;0;6,77;48,64;3,66;0,41;0,73;0,81;197,19;51,32;162,94;13,4;0,86;6,19;7,19;10,21;86,09;14,78;0,51;20143;0;1,86;18,61
"215";0,16;0,35;0,3;0,1;1,25;1,45;672,65;258,65;197,5;51,64;0,51;1,1;2,15;13,66;53,54;5,64;1,91;18559,89;10,2;24,94;82,77;1,19;2,85;1,71;0,02;1,52;1,69;523,01;335,32;209,42;40,47;0,57;1,37;2,4;12,9;58,27;6,79;1,98;NA;6,6;16,83;69,27;-7,73;-25,76;-10,41;0,03;1,19;1,27;491,67;300,98;246,22;24,49;0,69;2,29;3,33;6,17;69,98;-7,05;1,27;6197,51;8,89;18,73;280,9
"216";1,06;5,41;2,38;0,09;0,59;0,59;820,06;310,46;621,51;NA;0,8;4,12;5,12;1,48;80,46;1,98;0,36;NA;0;0,95;19,15;0,71;3,72;2,86;0,1;0,6;0,6;1457,98;557,77;1118,76;NA;0,81;4,21;5,21;1,24;80,82;1,55;0,36;NA;0;2,1;26,22;-0,44;-0,77;-1,41;0,14;1,21;1,21;1164,92;488,98;455,4;NA;0,43;0,75;1,75;0,39;42,79;-1,03;1,1;4628,5;0;2,64;114,82
"217";-40,51;155,27;-74,48;0,08;0,47;0,47;669,35;249,78;625,23;NA;1,26;-4,83;-3,83;-40,35;126,09;-12,88;0,1;NA;0;0,28;-2,36;0,35;2,77;0,34;0,06;1,18;1,18;350,51;250,53;224,48;NA;0,87;6,95;7,95;0,35;87,43;20,79;1,49;NA;0;0;0;1,41;5,55;1,18;0,29;2,82;2,82;306,23;239,37;94,45;NA;0,75;2,93;3,93;1,41;74,58;46,43;5,81;NA;0;0;0
"218";-3,31;-3,38;-0,08;21,1;49,14;49,14;8,73;0;0,18;0;0,02;0,02;1,02;-3,31;2,03;-162,62;NA;NA;0;0;0;3,88;3,92;0,19;100,26;100,28;100,28;18,07;0;0,18;0;0,01;0,01;1,01;3,88;1;388,89;NA;NA;0;0;0;4,04;4,17;0,61;21,9;21,9;33,52;55,26;NA;1,63;19,17;0,03;0,03;1,03;4,04;2,98;135,47;NA;NA;0;0;0
