"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"583";2,55;11,44;3,55;0,36;1,29;1,29;506,02;360;388,78;NA;0,78;3,48;4,48;2,55;77,68;3,29;NA;NA;0;0;0;10,88;27,38;3,26;0,64;0,8;0,8;109,27;21,76;134,08;NA;0,6;1,52;2,52;10,88;60,26;18,06;NA;NA;0;0;0;11,05;33,88;56,91;1,06;1,35;1,35;1874,55;360;1249,2;NA;0,67;2,07;3,07;11,05;67,38;16,4;3,48;NA;0;0;0
"584";4,92;61,84;0,61;0,41;0,86;1,04;45,37;9,97;14,5;4,08;0,92;11,56;12,56;191,61;92,04;27,43;0,98;NA;23,9;23,27;87,31;3,07;68,68;0,54;0,45;0,68;0,96;64,7;8,61;23,67;10,39;0,96;21,34;22,34;150,17;95,52;17,3;0,93;9030,07;27,74;26,07;91,27;4,54;51,8;0,87;0,61;0,85;1;69,46;9,38;28,59;6,52;0,91;10,41;11,41;133,59;91,23;21,35;0,92;7604,13;24,91;24,63;88,13
"585";10,89;39,7;9,18;0,1;1,22;1,22;306,87;245,46;195,86;0,2;0,73;2,65;3,65;16,04;72,57;19,79;2,58;NA;7,79;4,35;20,91;26,65;55,66;15,63;0,25;1,81;1,82;214,11;170,09;100,59;0,11;0,52;1,09;2,09;36,57;52,12;57,19;7,75;45587,25;3,77;5,82;20,34;3,1;5,02;2,27;1,06;2,25;2,35;266,74;114,84;91,72;9,57;0,37;0,6;1,62;18,71;38,28;22,21;5,19;19706,5;1,79;11,44;60,48
"586";13,37;76,11;4,11;0,48;0,81;1,22;111,77;30,05;90,04;37,29;0,82;4,69;5,69;48,29;82,43;16,37;NA;NA;0;10,72;63,59;10,53;70,89;3,25;0,42;0,81;1,19;112,52;35,8;92,93;36,08;0,85;5,71;6,73;46,88;85,14;12,41;NA;14472,5;0;11,21;70,68;9,05;67,44;2,99;0,55;0,76;1,17;120,4;21,14;101,09;42,67;0,86;6,43;7,45;45,98;86,58;10,48;NA;14081,17;0;12,22;73,07
"587";-9,45;-143,3;-31,05;0,03;0,18;0,39;1195,72;79,87;518,65;111,74;0,93;14,16;15,16;-2,89;93,4;-10,12;0,49;NA;0;21,54;-1479,68;0,29;1,95;1,11;0,08;0,38;0,65;1416,71;106,21;361,03;101,67;0,85;5,82;6,82;6,71;85,33;0,33;0,54;NA;0;24,94;91,2;-0,62;-5,31;-2,21;0,11;0,34;0,6;1298,96;94,39;417,66;108,67;0,88;7,57;8,57;5,47;88,33;3,24;0,46;17885,5;0;21,73;56,04
"588";4,59;11,64;274,64;1,45;1,66;1,66;21797,56;429,05;1028,98;0;0,61;1,54;2,54;4,59;60,62;14,99;1,07;NA;55,15;0;0;5,1;11,12;259,66;1,79;2,44;2,44;18572,15;627,62;64,42;NA;0,54;1,18;2,18;5,1;54,1;18,55;1,08;NA;52,99;0;0;4,21;8,44;283,72;1,88;2,39;2,39;24555,14;693,59;42,79;NA;0,5;1,01;2,01;4,21;50,18;18,74;1,09;NA;50;0;0
"589";4,58;7,7;2,61;0,08;0,25;1,22;207,14;13,25;48,5;81,4;0,41;0,68;1,68;18,1;40,51;14,62;1,18;NA;16,61;7,69;58,5;0,45;0,74;0,27;0,06;0,21;1,23;222,17;12,66;51,53;88,63;0,39;0,65;1,65;17,02;39,27;3,65;1,18;14658;15,28;10,09;81,87;0,63;0,91;0,38;0,02;0,17;1,39;215,88;9,81;58,6;76,92;0,3;0,43;1,43;17,44;30,3;6,37;1,18;13694,4;1,84;9,96;78,1
"590";27,75;86,34;7,43;0,13;0,96;1,41;97,5;0,83;64,23;28,89;0,68;2,11;3,11;47,69;67,86;45,04;5,27;NA;0;5,34;39,13;27,75;120,61;7,43;0,18;0,78;1,17;97,77;1,07;72,85;28,44;0,77;3,33;4,35;47,69;76,99;39,84;2,09;17265,14;0;5,34;39,13;22,64;88,56;6,53;0,21;0,88;1,26;105,01;6,18;75,69;28,87;0,74;2,91;3,91;43,54;74,44;33,78;3,21;19166,33;0;6,03;45,42
"591";5,79;7,97;3,7;1,91;3,5;3,8;232,91;96,26;60,69;18,27;0,27;0,38;1,38;65,12;27,35;21,16;NA;NA;0;37,96;88,66;45,7;54,45;50,88;0,1;5,2;6,48;406,32;315,63;61,82;80,12;0,16;0,19;1,19;75,49;16,07;284,46;NA;NA;0;33,16;39,37;-7,05;-6,71;-22,88;-9,78;-12,84;-16,55;1181,95;215,83;-70,65;265,45;-0,05;-0,05;0,95;12,3;-5,04;139,68;NA;NA;0;62,8;383,41
"592";13,96;93,55;4,16;0,31;0,89;1,07;108,6;52,71;90,63;16,64;0,85;5,7;6,7;30,34;85,08;20,11;1,65;32812,5;0;4,89;47,39;10,14;42,83;3,31;0,49;1,1;1,25;119,12;53,34;88,51;13,96;0,76;3,22;4,23;23,41;76,33;16,95;4,35;29302;0;4,33;47,42;7,2;23,88;2,32;0,49;1,15;1,36;117,23;53;80,05;16,71;0,7;2,32;3,32;16,78;69,85;16,41;5,18;24307,43;0;3,09;48,61
"593";5,69;6,83;1,95;1,4;2,44;8,98;71,8;14,28;13,71;90,92;0,17;0,2;1,2;5,69;16,68;34,11;NA;NA;0;0;0;5,52;8,72;3,22;6,42;8,22;26,31;212,92;14,39;7,98;146,38;0,37;0,58;1,58;5,52;36,78;15;NA;NA;0;0;0;6,14;6,64;1,73;52,94;53,06;54,46;102,6;0,22;1,86;2,65;0,02;0,02;1,08;6,14;7,47;334,36;NA;NA;0;0;0
"594";20,67;63,2;19,98;0,25;1,31;1,32;351,78;203,42;190,51;0,05;0,67;2,05;3,06;49,41;67,29;39,1;1,63;NA;12,23;27,77;47,41;31,76;80,65;23,94;1,07;1,51;1,51;275,05;68,91;157,79;NA;0,61;1,54;2,54;46,09;60,61;61,6;3,51;29348,5;2,36;10,8;23,39;48,61;92,73;37,12;0,81;2,04;2,04;277,96;160,32;130,2;NA;0,48;0,91;1,91;61,61;47,58;107,96;16,83;77216,5;0;9,93;16,34
"595";7;77,79;2,24;0,07;0,84;1,11;116,44;80,13;103,42;27,93;0,91;10,1;11,11;30,13;91;7,85;24,75;15138,67;0;7,4;88,77;0,09;4,48;0,03;0,04;0,72;1,03;125,81;81,69;119,85;38,24;0,98;48,36;49,39;23,28;97,98;0,22;10,93;14430,83;0;7,99;96,56;1,56;45,55;0,54;0,11;0,73;1,04;125,03;73,63;117,91;36,09;0,97;28,11;29,12;24,5;96,51;1,83;4,19;12392;0;5,71;65,88
"596";0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,42;-2,42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;-2,42;0;NA;NA;NA;0;NA;0
"597";0,23;1,27;0,18;0,02;0,03;1,22;277,31;1,68;189,25;265,84;0,82;4,54;5,54;17,82;81,94;2,35;12,36;NA;11,55;13,4;77,27;0,31;1,82;0,25;0,01;0,02;1,21;291,44;1,37;194,9;285,07;0,83;4,89;5,89;15,57;83,02;2,01;156,07;6269,33;14,64;12,19;75,13;0,06;0,41;0,07;0,01;0,01;1,19;395,12;2,06;278,61;390,84;0,84;5,44;6,44;9,85;84,46;0,2;NA;4475,5;12,75;10,63;74,07
"598";25,13;65,82;33,05;0,33;0,54;1,63;478,77;58,7;290,31;321,15;0,61;1,61;2,62;33,72;61,82;40,99;NA;NA;0;11,3;21,57;-5,06;-32,09;-5,94;0,36;0,67;1,19;428,27;108,86;355,74;186,69;0,84;5,34;6,34;-3,68;84,22;-6,01;NA;NA;0;1,63;-32,2;2,94;19,83;5,46;0,22;0,5;0,81;676,88;162,05;570,32;176,95;0,85;5,75;6,75;2,94;85,19;6,79;0,47;NA;0;0;0
"599";1,73;-2,95;0,84;0,23;0,24;0,44;177,41;2,78;268,9;53,37;1,55;-2,65;-1,71;40,36;158,61;9,09;-1,91;NA;0;18,83;68,54;8,29;-18,71;4,02;0,24;0,33;0,49;177,1;14,05;236,39;39,31;1,37;-3,09;-2,26;46,79;144,32;10,7;-1,42;19015,04;0;18,68;74,13;24,5;-339,07;13,3;0,22;0,49;0,71;197,59;39,66;162,43;36,73;0,84;-11,62;-13,84;54,27;107,23;35,51;-0,17;26919,15;0;16,16;48,07
"600";16,62;19,87;7,28;1,08;1,46;9,11;159,42;5,72;14,96;116,03;0,16;0,2;1,2;32,14;16,36;106,24;6,94;18390,4;0;6,8;45,42;10,16;11,94;5,17;2,22;2,36;8,87;185,79;2,62;18,62;122,74;0,15;0,18;1,18;26,26;14,96;97,51;9,39;NA;0;8,2;45,46;9,25;10,12;3,73;1,96;2,25;17,06;146,6;2,29;7,9;116,9;0,09;0,09;1,09;28,65;8,59;178,16;13,22;NA;0;7,81;48,52
"601";-1,97;-2,5;-3,58;0,72;1,58;1,58;662,51;118,86;137,48;0,08;0,21;0,27;1,27;20,85;21,38;-9,21;1,18;NA;0;41,53;97,31;4;5,1;8,41;0,87;1,72;1,72;766,66;136,92;161,69;0,09;0,21;0,27;1,27;22,77;21,48;18,64;1,24;8744;0;39,41;162,98;-1,39;-1,98;-2,07;0,2;0,82;0,88;540,51;97,72;155,52;9,66;0,3;0,42;1,42;15,25;29,5;-4,21;0,95;16486,33;0;24,71;79,48
"602";-122,22;-122,22;-13,75;NA;NA;NA;40,95;NA;NA;NA;NA;NA;1;-122,22;0;NA;NA;NA;0;0;0;-0,04;-0,04;-0,03;NA;NA;NA;205,22;NA;NA;NA;NA;NA;1;-0,04;0;NA;NA;NA;0;0;0;10,92;11,28;71,14;30,82;30,82;30,82;2372,34;NA;76,12;NA;0,03;0,03;1,03;10,92;3,24;336,47;NA;NA;0;0;0
"603";13,24;23,77;26,49;0,15;0,27;0,38;728,11;33,47;286,31;33,34;0,44;0,79;1,79;26,52;44,29;40,42;0,71;NA;0;26,55;62,01;6,79;10,59;13,56;0,25;0,43;0,54;728,82;39,55;223,86;26,69;0,36;0,56;1,56;17,22;35,92;32,69;0,83;27710,33;0;20,82;46,29;3,03;4,24;6,16;0,45;0,56;0,74;741,05;17,3;162,42;30,09;0,29;0,4;1,4;12,95;28,7;27,67;0,93;23220,33;0;20,2;49,32
"604";14,18;-128,76;4,82;0,07;0,36;0,59;123,84;31,13;106,04;24,68;1,11;-10,08;-9,08;32,35;111,01;24,28;0,26;18275;0;6,18;25,01;29,23;131,07;13,16;0,25;0,74;1,14;164,35;48,99;98,94;40,11;0,78;3,48;4,48;45,74;77,7;52,06;1,28;29069,17;0;7,43;22,7;19,04;45,78;7,33;0,45;1,21;1,66;140,14;49,96;55,3;29,62;0,58;1,4;2,4;42,06;58,41;52,1;2,51;16416,63;7,49;8,86;41,58
"605";8,19;28,31;2,76;0,14;0,54;1,26;122,58;33,56;84,45;61,82;0,71;2,46;3,46;25,57;71,06;17,13;2,43;NA;0;5,85;53,44;0,05;0,12;0,02;0,09;0,52;1,48;119,88;30,88;71,15;68,96;0,62;1,63;2,63;22,72;62;8,62;3,59;8884,5;0;7,45;76,76;-0,09;-0,2;-0,03;0,3;0,63;1,71;112,34;19,41;60,31;66,27;0,56;1,29;2,29;23,01;56,41;10,8;7,06;8208,5;0;7,13;72,48
"606";-23,69;-181,29;-19,89;1,23;1,37;1,68;305,69;24,43;171,45;53,94;0,87;6,65;7,65;-8,28;86,94;-27,24;6,59;NA;17,88;12,93;-268,34;-75,03;-106,96;-70,09;2,87;3,38;4,64;340,99;32,85;65;83,01;0,3;0,43;1,43;-55,56;29,85;-251,3;7,81;NA;10,09;18,19;-36,64;0,91;0,98;1,31;3,12;3,99;7,74;525,27;30,05;34,58;131,6;0,07;0,08;1,08;14,07;7,23;18,91;1,93;NA;0;18,99;81,44
"607";-19,52;-2094,12;-2,18;0,01;0,01;0,93;40,69;0;39,29;36,71;0,99;106,26;107,26;60,13;99,07;-15,91;0,3;3155,67;0;8,9;122,74;-4,06;131,92;-0,33;0,17;0,17;0,97;30,05;0,11;30,03;24,4;1,03;-33,49;-32,49;66,78;103,08;-3,94;NA;3644,67;0;5,83;89,67;7,48;183,53;0,56;0,23;0,24;1,07;27,05;0,49;25,06;20,61;0,96;23,53;24,53;85,48;95,92;7,8;NA;3252;0;5,8;84,2
"608";-26,58;-33,8;-9,59;0,34;1,57;2,02;131,41;10,29;29,73;13,81;0,21;0,27;1,27;-5,62;21,36;-124,42;1,4;-1763;0;7,56;-430,99;-36,06;-44,47;-12,86;0,07;1,56;2,83;130,17;10,03;20,63;26,6;0,19;0,23;1,23;-18,3;18,91;-190,67;1,46;-5826,67;0;6,33;-106,68;-7,57;-9,41;-2,63;0,76;2,1;2,98;126,54;8,18;21,09;18,71;0,2;0,24;1,24;9,62;19,62;-38,55;1,59;4194,89;0;5,97;157,06
"609";37,74;41,9;41,81;9,56;10,12;10,12;403,22;21,9;39,33;NA;0,1;0,11;1,11;37,74;9,94;382,62;NA;NA;0;0;0;15,03;16,09;23,27;13,56;15,18;15,18;564,94;59,48;36,68;NA;0,07;0,07;1,07;23,9;6,58;228,36;NA;NA;0;13,72;31,5;-2,7;-5,48;-5,96;0,6;0,94;0,94;802,85;136,3;401,92;NA;0,51;1,03;2,03;10,54;50,67;12,29;0,95;NA;0;29,21;58,77
"610";0,9;12,27;0,47;0,27;0,7;1,12;189,26;58,54;136,91;57,64;0,93;12,69;13,69;98,67;92,69;0,97;1,48;NA;19,29;50,84;99,46;1,85;19,88;1,02;0,22;0,41;0,9;200,96;33,89;148,83;88,55;0,91;9,75;10,75;62,81;90,69;2,04;0,52;NA;15,34;33,56;94,75;-64,11;-411,08;-23,1;0;0,98;0,98;131,19;100,14;93,68;0,16;0,84;5,41;6,41;24,07;84,41;-70,98;0,94;NA;6,73;22,14;204,32
"611";2,04;11,67;0,66;0,44;0,48;0,99;116,85;4,29;95,27;49,38;0,83;4,71;5,71;18,61;82,5;13,2;0,99;NA;0;5,32;54,54;2,76;4,18;1,24;0,17;0,19;2,97;164,28;1,28;54,45;153,15;0,34;0,51;1,51;28,8;33,95;8,13;NA;NA;0;11,72;157,42;-2833,33;371,06;-36720;0,11;0,12;0,12;4717,44;432;40291,2;0;8,64;-1,13;-0,13;-2833,33;863,58;-328,09;NA;NA;0;0;0
"612";-0,01;-3,17;-0,05;0,07;0,12;0,12;1473,16;76,41;1440,59;NA;1;270,42;271,42;-0,01;99,63;5,85;0;NA;0;0;0;0,25;52,44;1,85;0;0,02;0,02;2644,45;37,85;2593,33;NA;0,99;204,74;205,92;0,25;99,51;2,86;0;NA;0;0;0;0,19;34,85;0,13;0,02;0,08;0,49;237,96;13,71;234,01;98,57;0,99;178,28;179,29;0,19;99,44;2,43;0,01;NA;0;0;0
"613";-31,82;-73,03;-15,94;0,7;1,25;1,25;182,37;56,18;101,78;NA;0,56;1,3;2,3;146,57;56,43;-56,39;NA;2631,8;0;89,38;119,38;32,02;43,47;7,44;0,99;2,17;2,17;84,84;25,92;22,04;NA;0,26;0,36;1,36;242,16;26,34;121,55;NA;4688,8;0;48,85;82,59;22,85;27,95;6,99;1,1;3,91;3,91;111,39;56,12;19,99;NA;0,18;0,22;1,22;127,48;18,26;125,11;NA;5298,33;0;32,02;74,21
"614";48,36;67,96;3,88;3,06;4,01;4,11;29,23;6,56;6,91;0,67;0,29;0,41;1,41;48,36;28,84;167,7;NA;NA;0;0;0;33,66;41,45;3,88;5,04;6,49;6,49;42,1;9,27;6,37;NA;0,19;0,23;1,23;33,66;18,79;179,16;NA;NA;0;0;0;3,32;34,51;1,54;0,15;0,84;0,84;168,85;103;150,88;0,63;0,9;9,39;10,39;9,3;90,38;5,38;0,42;6116;0;2,77;60,81
"615";16,24;30,55;5,12;0,1;1,66;2,06;114,7;78,2;50,28;20,4;0,46;0,86;1,88;52,6;46,84;40,66;6,39;10034,71;0;11,46;118,25;6,82;10,74;2,05;0,39;1,11;1,62;109,41;27,15;37,64;19,33;0,36;0,57;1,57;47,96;36,48;19,17;1,48;14876,43;0;12,33;84,62;6,03;9,42;1,8;0,53;1,27;1,78;108,89;27,6;37,2;19,07;0,35;0,55;1,56;45,59;35,98;21,57;1,7;16223,71;0;11,83;81,73
"616";16,59;43,24;2,89;0,16;1,27;1,61;63,35;36,02;32,54;11,22;0,62;1,61;2,61;56,25;61,64;32,49;2,82;NA;7,75;6,9;61,99;-32,86;172,03;-4,15;0,17;0,54;0,77;46,09;19,45;53,11;12,54;1,19;-6,24;-5,24;25,57;119,1;-23,39;-1,88;7199;0;7,38;200,47;36,97;182,66;5,53;0,2;1,09;1,25;54,42;37,04;41,72;6,59;0,8;3,94;4,94;76,84;79,76;50,47;6,24;30815,5;0;5,96;48,76
"617";2,58;4,27;3,17;0,15;0,4;0,48;447,18;33,63;135,2;11,58;0,4;0,65;1,65;8,67;39,55;18,06;0,81;NA;8,74;7,47;40,85;4,37;10,89;6,69;0,13;0,38;0,45;558,6;41,41;166,4;12,2;0,6;1,49;2,49;7,56;59,82;14,99;0,81;56234,33;29,47;4,88;21,68;7,75;16,51;11,4;0,15;0,37;0,45;535,05;33,12;152,05;12,74;0,53;1,13;2,13;9,87;53,03;23,31;0,82;69860,5;24,14;3,12;11,89
"618";-0,17;-15,04;-0,08;0,24;0,27;0,41;172,84;5,01;169,01;22,65;0,99;87,7;88,7;1,64;98,87;5,76;0,02;6558,33;0;0,86;22,21;2,77;77,43;0,57;0,41;0,55;0,62;74,83;9,7;62,68;4,91;0,96;26,96;27,96;6,33;96,42;7,41;0,09;NA;11,45;0,73;26,1;0,35;5,55;0,05;0,03;0,31;0,4;48,74;12,58;40,05;3,94;0,94;14,95;15,96;6,08;93,66;7,64;0,1;NA;10,53;0,57;24,78
"619";1,43;-8,95;0,43;0,08;0,52;0,88;109,17;46,41;106,16;38,49;1,16;-7,24;-6,24;17,31;116,02;2,97;-1,26;NA;0;4,76;76,45;1,95;-10,45;0,54;0,03;0,43;0,72;100,12;46,25;116,34;33,94;1,19;-6,35;-5,35;21,59;118,7;3,78;-1,35;30136,5;0;5,39;78,38;6,17;-46,64;1,37;0,07;0,51;0,79;80,67;39,28;88,19;25,1;1,13;-8,56;-7,56;26,69;113,23;7,5;-0,93;34279,5;0;4,55;69,53
"620";3,86;67,47;1,13;0,32;0,92;1,11;106,34;52,65;87,47;16,79;0,94;16,48;17,48;30,37;94,28;5,39;2,13;26317,4;0;7,74;79,05;7,34;74,94;1,65;0,08;0,89;1,14;82,1;52,12;64,21;16,57;0,9;9,21;10,21;37,28;90,21;9,38;2,05;20445,17;0;6,74;72,64;11,63;82,99;2,48;0,05;0,98;1,23;77,56;53,06;57,45;14,92;0,86;6,14;7,14;37,71;85,99;14,79;3,12;26820,6;0;5,56;59,6
"621";-0,91;-4,34;-1,6;0,15;0,22;0,57;640,86;35,43;499,67;175,11;0,79;3,79;4,79;3,5;79,13;5,22;0,38;NA;0;7,76;46,22;1,27;7,61;2,42;0,01;0,06;0,25;696,23;23,24;569,98;110,55;0,83;4,99;5,99;3,85;83,31;6,04;0,21;NA;0,11;4,93;28,93;3,86;17,76;6,98;0,02;0,06;0,26;658,42;20,17;506,98;101,27;0,78;3,6;4,6;7,39;78,28;12,85;0,27;NA;0;4,64;14,79
"622";7,58;30,28;3,08;0,21;1,12;1,29;148,01;84,06;91,91;15,42;0,75;3;4;44,44;74,98;22,66;1,98;NA;0;14,99;61,69;6,69;21,59;2,63;0,52;1,31;1,41;143,48;71,54;90,66;9,57;0,69;2,23;3,23;56,4;69,04;22,91;3,66;21593,5;0;19,54;71,16;7,84;14,46;2,34;1,19;2,16;2,39;108,58;43,15;44,51;10,5;0,46;0,84;1,84;44,78;45,77;47,08;NA;26233;0;11,02;58,09
"623";8,12;51,06;1,8;0,12;0,7;1,04;80,82;39,01;64,28;21,93;0,84;5,29;6,29;63,07;84,1;14,16;1,09;NA;0;12,2;77,28;4,82;35,43;1,09;0,18;0,62;1,04;82,31;28,71;65,08;27,69;0,86;6,35;7,35;65,22;86,39;8,82;1,09;NA;0;13,62;83,6;1,29;20,62;0,27;0,13;0,59;0,95;77,46;30,81;67,14;24,11;0,94;14,99;16;66,53;93,75;1,66;0,6;NA;0;13,88;91,03
"624";-39,98;58,41;-15,01;0,2;0,59;0,59;136,63;89,43;227,63;NA;1,68;-2,46;-1,46;23,9;168,45;-23,74;NA;NA;0;23,98;228,67;18,33;-4404,55;9,89;0,55;1;1;196,86;87,43;194,97;NA;1;-241,25;-240,25;47,71;100,42;18,26;NA;6211,33;0;15,85;58,33;11,53;102,08;12,09;0,66;1,16;1,16;381,65;85,51;172,46;NA;0,89;7,85;8,85;29,98;88,7;19,74;1,15;8852;0;19,34;45,9
"625";22,85;74,7;10,15;0,11;0,21;1,31;161,58;10,93;110,46;123,52;0,69;2,27;3,27;37,05;69,4;35,7;4,19;NA;0;6,3;29,88;9,21;60,1;5,4;0,09;0,19;1,02;214,15;15,84;162,86;137,07;0,85;5,52;6,52;20,37;84,67;15,92;1,17;14133,6;0;6,54;39,54;3,17;16,97;1,96;0,08;0,16;1,11;225,45;13,8;170,85;164,4;0,81;4,35;5,35;15,64;81,31;12,35;1,8;12908,2;0;7,72;47,81
"626";25,78;68,04;14,45;0,24;0,43;0,47;204,07;23,64;21,31;5,31;0,62;1,64;2,64;77,72;62,11;102,22;0,54;24669,33;51,52;29,12;42,32;27,8;62,4;10,56;0,1;0,63;0,69;138,64;40,2;13,39;4,89;0,55;1,24;2,24;107,46;55,45;118,6;0,76;24552,67;45,65;30,26;47,14;15,87;49,51;9,42;0,12;0,34;0,35;216,03;31,86;60,05;2,39;0,68;2,12;3,12;66,11;67,94;71,35;0,42;25929,33;39,79;29,81;44,52
"627";5,25;24,18;3,08;0,25;0,67;0,67;213,42;60,24;142,96;NA;0,78;3,61;4,61;32,32;78,3;21,97;0,59;NA;0;15,87;55,72;4,27;16,75;3,16;0,59;0,91;0,91;270,55;54,74;171,3;NA;0,75;2,93;3,93;31,68;74,53;21,4;0,86;9752;0;20,32;54,9;3,92;14,29;3,56;0,77;1,15;1,15;330,58;77,2;205,62;NA;0,73;2,64;3,64;30,12;72,55;20,28;1,35;9686;0;23,8;57,2
"628";0,64;1,54;0,13;0,18;0,18;1,76;75,91;0,01;41,93;67,15;0,59;1,42;2,42;52,05;58,6;1,08;NA;6151;0;10,72;94,67;0,67;NA;0,18;NA;NA;NA;98,89;0,05;NA;84,94;NA;NA;NA;43,88;0;NA;NA;6844;0;11,71;94,67;1,56;NA;0,22;NA;NA;NA;51,13;NA;NA;44,89;NA;NA;NA;85,36;0;NA;NA;6684,5;0;11,77;95,01
"629";-1,62;-135,22;-35,02;0,02;0,08;0,08;7871,39;135,68;2076,2;2,28;0,99;82,51;83,51;-0,45;98,8;-1,21;0,75;NA;0;25,27;3342,74;-0,21;-23,29;-17,17;0,09;0,23;0,37;29478,05;1110,72;7616,93;1070,83;0,99;108,52;109,52;0,58;99,09;4,2;0,82;-9574;0;64,27;-45,27;0,5;32,47;2,92;0,05;0,49;0,49;2145,36;45,92;104,05;0,02;0,98;64,44;65,44;1,35;98,47;5,01;0,97;-8277;0;5,02;-49,55
"630";-66,75;38,85;-14,57;0,35;0,36;0,36;79,44;3,05;211,54;0;2,72;-1,58;-0,58;34,24;271,81;-24,56;NA;NA;0;22,04;244,67;-27;8,92;NA;0,25;0,25;0,25;NA;NA;NA;NA;4,03;-1,33;-0,33;-27;402,63;-6,71;NA;NA;0;NA;0;127,87;-238,82;76,06;0,65;0,66;0,66;216,52;0,86;326,37;NA;1,54;-2,87;-1,87;127,87;153,54;83,28;NA;NA;0;0;0
"631";-41,21;-81,93;-52,89;0,2;0,78;0,85;467,24;134,26;51,44;14,75;0,5;0,99;1,99;-35,54;49,7;-69,54;0,87;-28061;38,45;7,27;-29,59;-14,38;-67,06;-13,18;0,07;0,42;0,47;334,47;90,97;113,6;14,09;0,79;3,66;4,66;-8,98;78,55;-10,11;0,34;691;44,09;4,96;955,14;18,52;-173,95;11,37;0,12;0,27;0,29;223,49;36,91;79,2;3,85;1,08;-10,17;-9,39;33,93;110,65;23,21;-0,16;31196;72,38;9,46;37,61
"632";0,12;0,24;0,04;0,65;2,13;2,13;130,94;90,06;60,92;NA;0,47;0,89;1,89;0,12;47,04;0,26;NA;NA;0;0;0;1,49;1,54;1,14;0,01;28,4;28,4;279,07;275,14;9,69;NA;0,04;0,04;1,04;1,49;3,52;42,33;NA;NA;0;0;0;-10,15;-12,33;-1,92;0,42;5,66;5,66;68,71;62,86;12,02;NA;0,18;0,21;1,21;-10,15;17,68;-57,4;NA;NA;0;0;0
"633";27,6;41,92;17,98;1,72;2,32;2,32;237,06;43,74;73,11;NA;0,31;0,47;1,52;53,04;34,15;117,64;2,4;5700;0;16,57;35,63;2,78;3,84;1,52;2,11;3,14;3,14;199,58;51,92;50,16;NA;0,26;0,35;1,38;54,38;27,7;48,55;3,75;5211,67;0;28,21;74,86;1,99;2,47;0,88;4,7;6,29;6,29;160,3;35,63;22,51;NA;0,14;0,18;1,24;119,26;19,28;88,65;7,53;9721,67;0;51,64;81,84
"634";-11,22;-266,7;-4,61;0,03;0,05;0,17;149,59;2,01;42,23;16,83;0,96;22,78;23,78;18,4;95,79;25,66;0,14;10683,25;58,93;12,17;48,1;-3,05;-12,42;-0,83;0,18;0,24;0,3;98,97;4,94;26,17;4,37;0,75;3,07;4,07;43,14;75,41;66,59;0,33;NA;48,1;12,52;42,64;-5,34;-48,02;-2,76;0,24;0,28;0,38;187,81;5,6;54,83;16,89;0,89;7,99;8,99;23,26;88,88;19,8;0,17;NA;58,97;14,75;51,95
"635";0,18;13,04;0,06;0,16;0,49;0,94;122,41;38,93;117,23;53,92;0,99;72,74;73,81;38;98,65;3,23;0,19;NA;0;12,72;91,68;1,25;51,81;0,44;0,17;0,6;0,99;129,54;53,45;113,46;47,75;0,98;40,56;41,56;26,18;97,59;3,64;0,54;19370,5;7,16;8,85;87,04;2,52;44,74;0,78;0,26;0,53;1,03;112,93;27,14;93,21;52,63;0,94;16,73;17,73;35,06;94,36;6,04;1,33;20388,25;9,27;10,09;83,29
"636";-3,41;-7,42;-0,68;0,82;0,91;1,95;72,28;3,23;36,32;38,39;0,54;1,18;2,18;90,95;54,14;-6,29;NA;NA;0;18,74;97,77;-2,47;-12,2;-1,08;0,28;0,29;0,75;159,44;1,76;122,17;56,6;0,8;3,94;4,94;45,84;79,77;12,33;0,49;7279;0;21,1;79,75;-3,27;-15,24;-1,17;0,03;0,06;0,7;129,95;3,18;100,94;65,52;0,79;3,66;4,66;54,74;78,54;3,38;0,48;6271;0;20,71;90,93
"637";20,57;32,73;12,91;2,04;2,83;2,83;228,53;63,12;79,73;NA;0,37;0,59;1,59;94,99;37,16;55,35;NA;NA;0;46,73;73,38;7,48;12,73;5,97;1,17;1,64;1,64;291,37;54,25;114,19;NA;0,41;0,7;1,7;72,07;41,22;40,13;1,71;NA;0;51,56;75,49;15,14;17,82;10,06;3,44;5,39;5,39;241,93;61,51;31,6;NA;0,15;0,18;1,18;102,29;15,05;186,59;3,06;NA;0;57,92;73,03
