"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"272";-8,58;186,09;-16,99;0,11;0,19;0,19;720,33;26,4;741,03;NA;1,05;-22,68;-21,68;-8,13;104,61;-6,96;-0,05;-16172;0;0,9;-4,01;1,36;15,12;NA;0,04;0,27;0,27;958,33;57,47;701,97;NA;91,01;1012,52;11,13;1,36;91,01;9,51;0,11;0;0;0;0;-10,48;-418,4;-64,8;0,26;0,27;0,27;2250,81;13,23;1992,15;NA;97,5;3892,46;39,92;-10,48;97,5;0,87;0,03;NA;0;0;0
"273";-192,52;113,21;NA;3,53;3,54;3,54;NA;NA;NA;NA;2,7;-1,59;-0,59;-9,37;270,06;-71,29;NA;-55,67;0;NA;-9107,19;4,97;-1248,81;2,03;0,01;0,9;0,9;148,61;122,39;136,32;NA;1;-252,42;-251,42;9,42;100,4;6,14;0,45;NA;0;1,34;27,84;12,69;109,14;1,36;0,42;0,98;0,98;38,99;14,34;25,55;NA;0,87;7,47;8,6;36,61;86,8;23,5;0,91;NA;0;1,97;38,57
"274";-10,74;-15,22;-51,04;0,43;0,6;2,31;1729,62;19,64;116,74;202,91;0,14;0,2;1,42;1,2;29,41;-4,08;0,92;-2340,78;0;56,77;-461,52;-1,08;-1,44;-4,12;0,21;0,34;2,44;1386,75;11,41;90,82;190,59;0,11;0,15;1,33;11,88;11,4;56,44;0,94;NA;0;34,37;170,25;-6,99;-9,81;-29,05;0,12;0,27;1,5;1511,83;27,38;180,3;221,42;0,15;0,22;1,4;6,17;15,43;9,44;0,9;NA;0;38,34;-772,37
"275";11,58;21,51;16,21;0,12;0,2;0,63;509,36;16,53;156,52;95,58;0,45;0,83;1,86;29,32;46,15;48,17;0,75;26646,26;12,24;24,81;58,07;16,22;26,41;20,57;0,17;0,38;0,75;461,44;32,77;118,59;60,04;0,37;0,61;1,63;32,19;37,27;70,63;0,85;12217,05;10,12;14,9;33,61;0,25;0,39;0,44;0,27;0,57;1,2;637,46;48,15;127;100,79;0,32;0,5;1,56;18;31,89;40,77;1,01;12305,8;5,28;22,75;59,99
"276";-13,62;-39,57;-22,77;0,05;0,45;0,74;608,27;73,44;138,39;53,12;0,55;1,6;2,9;-2,19;65,57;7,24;0,76;-2452,39;7,69;19,11;-642,74;-9,93;-32,71;-27,73;0,02;0,3;0,62;1016,2;123,38;372,72;145,47;0,62;2,03;3,29;-4,35;61,76;15,85;0,66;8521,5;6,99;11,23;67,27;2,2;7,05;7,4;0,01;0,25;0,7;1225,61;127,86;462,5;237,19;0,66;2,12;3,21;7,41;66,08;27,92;0,77;NA;5,82;12,72;48,16
"277";0,01;0,01;0,03;0,06;0,65;2,47;1504,63;95,63;83,35;297,68;0,27;0,42;1,58;13,19;36,56;35,53;1,06;7792,73;10,76;54,49;164,24;0,01;0,01;0,03;0,02;0,16;2,33;1549,73;25,14;107,89;354,3;0,18;0,26;1,4;14,32;18,29;50,43;1,03;NA;7,24;43,2;126,38;0,21;0,27;0,72;0,05;0,25;2,48;1280,57;23,92;107,73;275,61;0,14;0,18;1,32;14,3;14,02;66,62;1,04;NA;2,39;34,37;155,17
"278";3,65;5,8;1,66;4,54;13,32;13,32;165,32;77,26;8,8;NA;0,37;0,59;1,59;13,14;37,1;12,95;3,58;3709;31,04;4,31;42,63;-91,13;-254,67;-42,32;0,19;0,31;0,31;169,05;11,77;28,31;NA;0,64;1,79;2,79;-85,81;64,22;-109,09;0,46;NA;45,91;2,47;-13,19;-125,21;179,9;-29,88;0,03;0,09;0,09;86,86;8,85;106,72;NA;1,7;-2,44;-1,44;-71,44;169,6;-49,85;-0,82;NA;45,37;12,83;-6965,85
"279";4,34;51,15;6,17;0,27;0,86;0,97;477,56;172,03;296,3;33,63;0,92;10,79;11,79;8,48;91,52;9,01;0,97;NA;0;5,88;-49,17;3,71;33,57;5,3;0,47;0,94;0,98;519,35;138,52;294,98;10,02;0,89;8,04;9,04;7,83;88,94;18,34;0,98;NA;0;4,32;95,04;-11,25;-470,28;-24,87;0,11;0,7;0,93;804,42;297,43;503,41;114,79;0,98;40,79;41,79;-5,08;97,61;1,18;0,89;NA;9,96;10,11;475,94
"280";-12,81;58,05;-49,32;0,15;0,17;0,27;1400,91;25,96;1563,26;163,41;1,22;-5,53;-4,53;-8,48;122,07;16,93;-0,19;-12122;0;16,69;-51,11;1,08;-5,94;2,29;0,25;0,29;0,37;770,48;36,17;899,7;75,7;1,18;-6,49;-5,49;4,05;118,2;25,15;-0,33;NA;0;3,6;41;-2,79;12,01;-6,94;0,35;0,39;0,51;905,66;41,39;869,89;98,41;1,23;-5,31;-4,31;2,39;123,23;10,63;0,05;NA;0;8,09;-19,34
"281";0,42;12,18;0,72;0;0,19;0,73;626,96;90,78;454,84;257,82;0,79;22,86;28,96;16,55;96,55;10,62;0,12;3208,28;3,33;27,79;517,07;1,87;24,91;2,29;0,01;0,21;0,68;446,07;65,6;263,8;157,02;0,77;10,28;13,32;19,68;77,16;11,86;0,18;14378,67;15,07;15,66;666,64;1;17,79;1,71;0;0,26;0,77;618,75;113,08;346,34;224,17;0,79;13,93;17,73;16,95;78,61;8,8;0,22;15414,13;18,19;19,54;327,91
"282";-13,95;-25,11;-26,02;0,23;0,57;1,15;678,99;51,21;148,31;87,15;0,33;0,6;1,8;5,55;44,45;-6,63;0,8;707,33;0;36,38;1702,11;0,72;1,42;1,29;0,22;0,69;1,44;646,42;76,86;163,9;122,79;0,39;0,78;1,96;18,69;39,47;30,75;0,84;NA;0;22,51;186,5;-9,53;-20,98;-12,83;0,03;0,44;0,91;490,21;59,04;144,8;68,26;0,44;0,98;2,2;10,54;44,28;8,91;0,65;NA;0;18,97;297,41
"283";2,25;16,39;3,61;0,28;0,56;1,25;584,21;70,81;246,22;172,02;0,85;6,16;7,28;20,98;86,26;11,73;1,29;14541,3;0;30,05;102,11;3,19;21,8;5,47;0,35;0,54;1,26;625,41;49,29;264,52;190,61;0,84;5,76;6,84;22,38;84,15;11,28;1,26;10695,15;0;24,06;76,98;7,07;40,94;12,1;0,59;0,74;1,32;622,67;42,07;278,73;163,24;0,82;4,72;5,79;24,44;81,51;14,85;1,39;NA;0;21,44;57,84
"284";6,29;15,89;14,29;1,15;8,26;8,26;826,91;270,9;38,13;0;0,38;0,97;2,53;20,45;60,41;36,3;0,89;35609,67;0;32,16;55,45;-9,14;-16,06;-30,1;0,62;4,39;4,68;1199,17;331,84;87,92;25,54;0,2;0,35;1,76;9,59;19,92;4,28;1,06;NA;0;45,73;94,02;4,88;7,93;11,21;1,3;5,82;6,14;836,07;269,51;59,64;19,04;0,18;0,29;1,62;25,85;18,15;78,59;1,29;NA;0;35,38;48,95
"285";-128,23;-159,56;-306,42;4,9;4,9;4,9;869,8;NA;168,9;NA;0,2;0,24;1,24;-128,23;19,63;-653,1;NA;NA;0;0;0;-46,46;139,23;-33,85;0,11;0,85;0,85;265,21;226,39;305,84;NA;133,37;-399,65;-3;9,81;133,37;-34,84;NA;NA;0;28,77;257,52;-4,39;14,36;NA;0,05;0,78;0,78;235,4;217,23;297,55;NA;130,56;-427,24;-3,27;106,44;130,56;-3,36;NA;NA;0;50,75;68,26
"286";2,02;3,23;3,96;0,42;1,22;1,22;714,47;212,91;265,22;NA;0,38;0,6;1,6;10,46;37,53;10,6;1,15;9172;0;16,57;61,18;-4,66;-8,28;-12,52;0,11;0,73;0,73;978,58;106,22;172,01;NA;0,44;0,78;1,78;3,75;43,71;-5,98;0,94;NA;0;16,71;1406,64;3,47;5,97;5,23;1,51;1,25;1,25;548,13;-31,14;119,31;NA;0,42;0,72;1,72;12,3;41,82;16,83;1,08;NA;0;10,46;40,04
"287";-5,68;-59,1;NA;0;0,21;0,36;NA;NA;NA;NA;0,9;9,41;10,41;-5,68;90,39;-6,28;0,14;NA;0,04;NA;0;34,38;94,38;56,04;0,08;0,49;1,3;593,34;152,6;373,05;301,68;0,64;1,75;2,75;34,38;63,57;61,53;2,1;NA;0;0;0;3,93;14,11;9,45;0,05;1,01;1,27;874,28;597,19;158,78;164,23;0,72;2,59;3,59;3,93;72,14;11,77;3,3;NA;53,78;0;0
"288";-3,82;105,37;-3,94;0,01;0,94;1,32;375,87;242,82;262,9;102,31;1,04;-28,6;-27,6;2,44;103,62;-2,81;-0,54;3371,95;0;6,46;229,11;0,29;-7,97;0,28;0,01;0,71;1,16;361,72;195,94;282,5;128,39;103,58;-2892,99;-27,93;8,78;103,58;1,55;-0,42;NA;0;6,22;58,51;-0,83;34,5;-0,51;0,09;0,86;1;222,65;164,26;213,79;31,25;102,4;-4263,44;-41,63;2,81;102,4;-0,12;-0,85;NA;0;1,63;75,51
"289";1,4;2,48;5,5;0;0,19;1,3;1434,99;29,07;93,85;307,27;0,3;0,53;1,78;14,94;43,8;39,79;0,88;8298,34;15,83;53,4;136,45;0,77;1,26;2,41;0,01;0,24;1,56;1145,01;32,41;52,78;246,47;0,26;0,43;1,64;15,93;26,1;44,3;0,94;8860,74;13,95;34,46;110,66;0,37;0,63;1,36;0;0,21;1,44;1322,56;40,11;66,97;306,08;0,29;0,5;1,69;15,44;29,43;34,06;0,95;8686,59;15,63;38,41;99,58
"290";64,2;94,09;12158,44;2,2;2,47;2,47;68939,23;2403,3;21643,2;NA;0,32;0,47;1,47;64,2;31,77;202,04;3,18;NA;0;0;0;-0,43;-0,79;-107,23;1,28;1,56;2,28;91646,64;3999,16;23563,59;16996,57;0,46;0,86;1,86;-0,43;46,26;-0,92;1,32;NA;0;0;0;0,62;1,06;6,5;1,34;1,5;1,92;3827,32;175,46;1106,23;463,19;0,41;0,71;1,71;0,62;41,46;1,49;1,33;NA;0;0;0
"291";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;32,97;36,73;NA;9,77;9,77;9,77;30,51;NA;3,09;NA;0,1;0,11;1,11;32,97;10,24;322,08;NA;NA;0;0;0;6,58;24,89;1,61;0,53;1,36;1,36;89,08;53,64;64,82;NA;0,74;2,79;3,79;6,58;73,58;8,94;NA;NA;0;0;0
"292";0,57;4,94;6,6;0,03;0,63;0,92;4235,18;932,24;378,24;458,45;0,58;5,07;8,7;8,4;88,51;24,42;0,49;-1522,46;48,51;91,11;-533,13;1,05;8,38;9,21;0;0,53;0,74;3202,86;749,77;377,9;296,21;0,59;4,7;8,01;13,14;58,73;15,16;0,39;NA;45,82;75,94;-343,38;3,29;18,69;27,93;0;0,24;0,62;3085,21;279,81;963,2;451,63;0,5;2,82;5,67;16,73;49,77;27,14;0,36;NA;7,29;84,44;874,6
"293";3,79;46,83;5,2;0,05;0,09;0,98;499,34;18,07;398,97;358,61;0,92;11,34;12,35;13,7;91,9;9,91;0,92;85,33;0;13,59;7712,5;0,94;2,02;1,58;0,05;0,33;1,24;611,85;88,58;324,09;297,39;0,54;1,16;2,16;9,52;53,61;10,77;1,39;NA;0;14,42;379,29;0,1;0,38;0,3;0,02;0,14;0,5;1073,57;97,78;697,85;275,96;0,73;2,75;3,75;5,02;73,33;7,93;0,42;NA;7,55;14,5;267,51
"294";1,81;4,43;0,42;0,63;1,7;1,7;84,4;52,35;49,16;NA;0,59;1,45;2,45;426,96;59,1;3,07;NA;9076;0;98,58;98,97;9,69;22,45;2,52;0,84;1,76;1,76;94,79;48,94;53,27;NA;0,57;1,32;2,32;376,66;56,84;17,04;NA;NA;0;95,56;95,84;28,02;44,73;9,74;2,15;3,91;3,91;126,58;56,42;31,99;NA;0,37;0,6;1,6;280,32;37,36;74,99;NA;NA;0;87,74;88
"295";4,29;5,51;8,75;1,66;3,52;7,68;742,8;79,49;33,84;181,53;0,18;0,24;1,29;20,59;22,18;59,83;1,56;21798,07;2,45;33,26;71,42;3,86;4,94;7,96;1,31;2,87;7,52;750,63;64,12;20,96;190,93;0,19;0,24;1,28;19,69;18,69;55,84;1,49;11298,24;4,93;23,45;54,85;1,46;1,8;3,22;1,05;4,37;13,99;802,19;76,56;23,07;221,78;0,15;0,19;1,23;15,28;15,31;54,18;1,55;9266,25;4,19;21,73;63,04
"296";1,23;1,24;23,5;93,64;272,21;272,21;3658,56;4500;25,2;NA;0;0;1;1,23;0,37;335,71;NA;NA;0;0;0;13,23;13,82;NA;21,59;23,22;23,22;2031,45;141,82;86,51;NA;0,04;0,04;1,04;13,23;4,31;307,19;NA;NA;0;0;0;-0,97;-3,17;-0,66;1,04;4,89;6,4;247,55;147,14;38,24;57,79;0,69;2,26;3,26;-0,97;69,3;-1,4;NA;NA;0;0;0
"297";1,86;2,47;2,75;0,48;1,65;3,98;539,35;63,38;49,16;128,99;0,19;0,25;1,33;26,12;24,75;82,23;1,41;17408,25;2,47;35,95;84,25;4,7;5,81;7,28;1,61;3,46;9,08;564,04;57,43;31,16;175,25;0,12;0,15;1,24;27,7;12,41;140,79;1,78;NA;1,52;25,41;56,67;1,53;1,98;2,39;1,1;2,43;4,42;569,68;98,94;74,98;149,32;0,18;0,23;1,3;24,74;17,75;60,53;1,99;NA;0,47;26;67,63
"298";4,49;49,89;7,21;0,06;0,09;0,09;584,65;17,3;520,52;0;0,91;10,11;11,11;4,49;91;10,16;0,1;NA;0;0;0;1,59;18,37;NA;0,09;0,22;0,22;1544,66;173,87;1383,56;0;0,91;10,54;11,54;1,59;91,34;5,81;0,11;NA;0;0;0;11,75;66,37;24,5;1,05;3,1;3,1;758,98;161,06;78,23;NA;0,82;4,65;5,65;11,75;82,29;17,52;1,33;NA;0;0;0
"299";-47,1;-118,08;-16,87;0,33;0,4;0,4;130,38;5,61;13,6;NA;0,6;1,51;2,51;9,47;60,11;-30,68;0,53;NA;48,83;20,26;-383,24;-81,45;140,93;-44,75;0,19;0,23;0,23;200,01;13,98;309,29;NA;1,58;-2,73;-1,73;-41,58;157,79;-35,51;-0,9;NA;0,75;21,9;-116,57;4,16;-14,61;1,57;0,21;0,32;0,32;137,18;19,93;130,19;0,32;1,28;-4,51;-3,51;27,42;128,48;18,56;-0,48;NA;32,05;8,77;47,37
"300";-5,2;-35,02;-4,95;0,04;0,18;0,55;346,3;30,4;127,06;77,27;0,81;5,44;6,73;11,33;85,15;3,95;0,57;5365,69;25,59;15,73;466,54;16,11;47,43;10,29;0,05;0,27;0,6;232,47;24,61;51,13;35;0,61;1,81;2,94;33,32;61,48;42,47;0,77;17721,47;25,63;8,42;53,32;3,97;18,9;5,21;0,09;0,47;0,68;477,78;78,82;110,61;44,73;0,76;3,64;4,76;13,62;76,45;13,21;0,79;NA;20,66;9,67;92,48
"301";0,24;6,25;0,21;0,03;0,06;0,6;311,55;6,61;246,88;135,17;0,96;24,51;25,51;31,76;96,08;16,46;0,36;6845,74;0;26,98;182,3;1,27;26,96;1;0,06;0,21;0,69;288,38;28,31;197,18;95,94;0,95;20,26;21,26;32,19;95,3;18,61;0,55;NA;7,61;17,92;93,87;4,48;48,32;3,43;0,01;0,14;0,66;278,63;22,4;176,78;93,06;0,91;9,8;10,8;37,49;90,74;24,61;0,59;NA;6,94;18,35;84,16
"302";0,2;0,83;0,14;0,01;0,5;0,68;251,79;92,85;188,17;34,13;0,76;3,24;4,24;6,56;76,43;25,18;0,49;NA;0;4,4;23,15;10,97;35,18;9,84;0,7;0,93;2,05;326,37;24,11;101,6;113,24;68,82;220,68;3,21;21,5;68,82;38,36;1,93;NA;0;9,44;-48,52;10,55;28,31;11,44;0,82;1,06;1,58;394,66;50,32;120,08;107,83;62,73;168,31;2,68;26,47;62,73;34,84;2,96;NA;22,45;17,26;80,29
"303";-0,06;-0,06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;-0,06;0;NA;NA;NA;0;NA;NA;4,35;39,04;13,41;0,22;0,56;0,77;1121,87;244,16;724,63;157,8;0,89;7,97;8,97;11,97;88,85;26,78;0,7;NA;0;20,27;-183,3;1,42;9,89;7,87;0,08;0,46;0,88;2024,15;541,14;1440,88;607,9;0,86;5,99;6,99;12,13;85,69;31,23;0,77;NA;0;50,16;146,19
"304";14,04;32,17;12,77;53,52;104,04;139,28;331,01;86,17;1,71;60,93;0,51;1,17;2,29;14,04;56,36;64,94;3,22;NA;28,17;0;0;11,24;22,77;12,13;2,79;6,4;7,89;392,89;154,46;42,79;63,55;0,51;1,03;2,03;11,24;50,64;49,31;6,36;NA;24,61;0;0;7,68;19,65;13,91;0,1;1,55;1,95;659,37;382,55;163,59;103,17;0,61;1,56;2,56;7,68;60,92;21,59;2,64;NA;15,19;0;0
"305";15,56;16,63;193,6;15,59;15,59;15,59;4527,49;NA;287,21;NA;0,06;0,07;1,07;15,56;6,41;242,66;NA;NA;0;0;0;15,19;16,12;439,66;16,73;17,33;17,33;10536,54;360;601,45;NA;0,06;0,06;1,06;15,19;5,77;263,16;NA;NA;0;0;0;2,51;6,03;84,58;0,76;0,76;0,76;12246,02;NA;7060,95;NA;0,58;1,4;2,4;2,51;58,3;4,31;0,75;NA;0;0;0
"306";-53,31;-54,79;-280,16;58,01;58,29;58,29;1913,04;7,63;27,22;NA;0,03;0,03;1,03;-53,31;2,7;-1816,06;6,02;NA;0;0;0;0;0,01;NA;5,23;244,95;244,95;93155,56;15877,3;66,23;NA;1,09;-12,05;-11,05;0;109,05;0,28;1,21;NA;0;0;0;0,98;-6,22;NA;1,6;1,6;1,6;6274,24;NA;315,46;NA;1,16;-7,33;-6,33;0,98;115,8;4,73;1,03;NA;0;0;0
"307";16,98;26,48;33,59;1,57;2,07;3,69;720,07;28,36;56,31;92,02;0,35;0,55;1,56;43,46;35,88;105,65;1,29;NA;0;52,38;209,24;22,92;32,1;40,98;6,38;6,55;8,55;650,76;5,44;33,24;66,49;28,59;40,04;1,4;40,36;28,59;150,18;1,68;NA;0;31,18;58,1;25,45;33,33;78,18;5,92;6,88;8,92;1118;65,76;68,57;139,71;23,64;30,95;1,31;37,84;23,64;179,29;2,09;NA;0;38,06;65,84
"308";1,82;2,07;9,7;19,45;21,36;33,51;1940,3;48,62;25,41;312,89;0,03;0,04;1,14;6,78;12,23;252,23;1,61;20982,77;0;26,45;59,78;5,05;5,8;22,82;6,21;8,19;13,2;1645,87;36,13;48,27;242,04;0,05;0,06;1,15;10,79;5,17;208,31;1,46;10086,31;0;18,43;35,18;3,97;4,48;17,14;5,51;19,16;33,4;1569,26;37,64;14,62;208,11;0,03;0,03;1,13;9,75;2,98;336,41;1,32;9832,93;0;17,54;41,13
"309";0,46;0,65;1,2;0,21;1,24;2,42;950,69;148,41;143,98;172,52;0,2;0,28;1,4;13,38;28,8;59,56;1,19;5167,41;1,15;33,74;233,26;0,03;0,05;0,08;0,07;1,03;1,75;825,95;176,03;122,92;131,67;0,3;0,46;1,56;11,72;29,66;32,26;1,17;8880,45;11,46;18,96;94,36;-0,95;-1,41;-2,8;0,26;0,73;2,21;1076,32;78,19;169,01;250,99;0,23;0,34;1,48;12,42;22,61;38,1;1,13;9547,05;3,68;28,27;123,1
"310";4,58;5,07;8,26;0,16;5,9;10,36;259,59;360;62,67;279,07;9,66;10,69;1,11;7,46;9,66;47,42;NA;NA;0;0;0;10,66;11,52;18,11;11,78;13,4;13,4;618;73,92;45,61;NA;7,46;8,06;1,08;10,66;7,46;142,92;NA;NA;0;0;0;68,64;85;NA;0,12;5,2;5,2;NA;NA;NA;NA;19,24;23,82;1,24;68,64;19,24;356,8;NA;NA;0;NA;0
"311";-46,23;-474,49;NA;0,54;0,59;0,59;NA;NA;NA;NA;0,9;9,26;10,26;-46,23;90,26;-51,22;0,21;NA;0;NA;0;9,42;31,12;NA;1,43;1,43;1,43;304,14;0;209,73;0;0,7;2,3;3,3;9,42;69,72;13,51;NA;NA;0;0;0;12,38;18,31;NA;3,05;3,09;3,09;147,4;1,94;47,22;NA;0,32;0,48;1,48;12,38;32,39;38,22;NA;NA;0;0;0
"312";23,71;25,52;1130,65;14,13;14,13;14,13;17357,52;NA;1215;NA;0,07;0,08;1,08;23,71;7,08;335,01;NA;NA;0;0;0;20,4;21,64;818,06;17,38;17,38;17,38;14598,26;NA;830,62;NA;0,06;0,06;1,06;20,4;5,75;354,56;NA;NA;0;0;0;15,7;16,43;919;22,57;22,57;22,57;21303,71;NA;933,6;NA;0,04;0,05;1,05;15,7;4,43;354,37;NA;NA;0;0;0
"313";-6,37;-6,9;-57,78;1,33;2,54;4,39;3303,27;74,54;61,99;116,39;0,07;0,07;1,08;-1,58;7,7;7,03;1,06;20025;0;43,47;61,97;-6,36;-6,46;-41,43;2,3;7,53;11,59;2371,81;109,72;20,99;85,2;0,01;0,01;1,02;-0,79;1,31;66,48;1,1;NA;0;24,21;45,97;-5,56;-5,65;-38,06;3,96;10,51;14,37;2493,28;155,81;23,79;91,85;0,02;0,02;1,02;-0,16;1,58;140,55;1,15;NA;0;25,08;39,54
"314";0,93;1,27;2,35;0,33;1,26;2,01;923,35;158,3;171,27;130,71;0,22;0,3;1,37;12,58;26,93;21,62;1,27;12618,85;0;29,57;117,86;0,22;0,31;0,52;1,68;3,57;5,15;868,75;119,87;48,88;100,2;0,26;0,37;1,43;11,53;25,59;13,24;1,45;11119,16;15,4;18,57;90,57;0,92;1,37;2,78;0,91;1,49;2,67;1104,33;86,89;131,82;177,1;0,29;0,43;1,49;10,73;29,06;13,41;1,31;10018,2;13;20,2;78,56
"315";0,44;0,54;1,15;1,91;2,39;4,33;955,49;41,48;87,28;171,98;0,12;0,15;1,24;20,21;19,63;122,56;1,37;6430,85;0;51,9;218,21;1,06;1,37;2,03;2,22;2,72;4,99;696,12;28,26;56,56;128,52;0,15;0,19;1,28;24,44;14,74;109,77;1,41;12332;0;31,77;136,72;0,08;0,1;0,19;4,29;4,76;7,38;835,55;27,59;59,54;156,46;0,13;0,16;1,24;23,52;12,71;125,4;1,82;NA;0;38,17;159,46
"316";1,76;6,12;3,72;0,12;0,81;1,08;766,81;158,06;209,79;61,46;0,57;1,98;3,47;8,49;71,15;24,53;0,75;10731,54;6,63;14,16;67,69;7,12;19,41;13,83;0,36;0,86;1,15;707,11;109,65;196,89;63,7;0,5;1,35;2,73;15,37;49,63;40,74;0,85;NA;5,85;11,31;31,28;0,63;1,89;1,62;0,8;1,12;1,74;940,54;43,99;129,54;85,45;0,51;1,54;3,02;7,9;50,88;25,26;0,93;NA;2,61;13,51;44,01
"317";1,07;1,67;1,36;0,25;0,79;1,98;460,65;52,34;105,86;136,17;0,3;0,47;1,55;22,38;35,63;41,93;1,4;12492,58;2,89;26,97;96,01;-3,25;-5,64;-4,44;0,17;0,67;1,62;497,78;73,89;165,4;161,8;0,38;0,66;1,74;19,27;38,03;18,31;1,39;9488,47;1,19;22,15;97,63;-6,72;-12,4;-8,64;0,13;0,53;1,42;468,05;51,34;159,26;148,93;0,39;0,73;1,84;16,33;39,43;9,54;1,22;9403,26;2,38;21,32;106,25
"318";-25,33;-31,41;-1057,12;14,76;19,83;26,48;15188,68;448,52;88,52;596,48;0,19;0,24;1,24;-25,33;19,34;17,83;0,96;NA;0;0;0;-4,52;-7,55;-43,38;0,3;0,38;0,54;3495,22;69,17;875,28;137,24;0,4;0,67;1,67;-4,52;40,17;59,44;0,69;NA;0;0;0;-17,66;-27,43;-89,94;0,39;0,59;0,81;1853,31;82,15;407,37;87,54;0,36;0,55;1,55;-16,25;35,61;-49,61;0,79;NA;0;7,21;-10,47
"319";0,48;7,17;8,17;1,75;1,91;2,74;6199,9;239,92;1438,42;1199,52;0,24;3,52;14,96;3,36;93,31;64,45;0,19;-5348;0;49,09;-81,68;6,33;44,41;29,96;0,76;0,79;0,83;1722,91;39,97;1460,58;67,29;0,86;6,02;7,02;9,29;85,75;26,42;0,5;NA;0;14,01;-23,72;6,97;18,08;75,78;0,34;0,4;0,55;3959,98;140,64;2404,52;368,75;0,61;1,6;2,6;17,24;61,47;46,24;0,58;NA;0;111,81;-12,72
"320";-1,03;-6,47;-10,59;-1,66;-1,66;-1,66;3760,91;NA;-519,86;NA;0,84;5,31;6,31;-1,03;84,16;4,44;1,35;NA;87,99;0;0;-2,32;-17,5;-42,71;0,32;0,33;0,33;6687,38;25,81;NA;NA;0,87;6,53;7,53;-2,32;86,72;19,92;0,19;NA;86,72;0;0;-13,67;-956,5;-247,33;0,35;0,39;0,39;6585,2;300,74;NA;NA;0,99;68,97;69,97;-13,67;98,57;8,31;0,02;NA;98,57;0;0
"321";30,49;44,83;43,43;0,28;0,48;0,73;518,46;33,75;164,01;42,19;0,32;0,47;1,47;36,46;31,99;101,43;0,89;10520;0;8,5;33,56;-9,93;-29,24;-1816,57;0,05;0,51;0,59;66593,84;19623,23;23969,1;3449,1;0,66;1,94;2,94;-9,93;66,04;-2,5;0,55;NA;29,65;0;0;-2,87;-7,36;-442,03;0,82;0,44;0,59;56106,49;-8830,81;22967,7;3577,64;0,61;1,57;2,57;-2,87;61,06;-4,7;0,78;NA;19,66;0;0
"322";0,08;0,52;0,58;0,07;1,79;2,06;2571,55;396;174,01;60,7;0,51;3,24;6,34;7,81;84,24;14,01;0,62;1740,36;2,17;54,58;222,62;0,1;0,64;0,74;0,18;2,23;2,65;2722,44;371,9;92,04;76,23;0,49;3,17;6,45;7,8;49,16;13,98;0,63;NA;3,33;41,51;220,61;0,02;0,14;0,15;0,2;2,11;2,68;2570,06;248,23;108,66;74,09;0,47;3,22;6,81;7,66;47,25;4,17;0,57;NA;0,85;38,94;208,39
"323";1,61;1,97;6,82;1,53;1,91;2,46;1542,38;66,08;174,91;98,17;0,18;0,23;1,23;48,16;18,43;21,46;1,55;280;0;197,24;5078,13;1,56;1,87;5,97;1,23;1,45;1,97;1395,1;42,05;194;101,98;0,17;0,2;1,2;51,8;16,73;42,99;1,48;NA;0;137,14;614,25;4,72;5,46;18,13;2,61;2,87;3,66;1397,56;38,6;148,14;117,17;0,13;0,16;1,16;52,5;13,5;97,04;1,68;NA;0;130,7;360,02
"324";0,04;0,05;0,34;0,12;1,19;2,11;3241,55;609,16;385,72;531,45;0,22;0,29;1,34;6,47;25,16;42,25;1,24;-1720,5;5,76;57,23;-972,09;-1,81;-2,22;-12,19;0,36;1,03;3,02;2453,33;191,89;285,11;575,17;0,15;0,18;1,23;5,69;18,55;41,27;1,3;NA;0;50,56;-197,28;-2,7;-3,26;-22,11;0,32;1,03;3,04;2983,58;255,55;359,53;723,25;0,13;0,16;1,21;2,23;13,48;32,61;1,34;NA;0;29,58;-35,97
"325";0,18;2,5;0,46;0,47;0,76;1,03;906,35;196,29;660,19;176,76;0,93;12,65;13,65;0,45;92,68;6,28;0,3;NA;0;0,67;-6,49;9,45;58,89;11,64;0,45;1,04;1,04;448,42;175,48;296,35;NA;0,84;5,23;6,23;10,63;83,96;18,83;0,53;NA;0;1,46;-5,32;9,63;47,01;10,55;0,54;0,92;0,92;398,68;73,78;191,94;NA;0,8;3,88;4,88;22,3;79,51;28,89;0,72;NA;0;13,88;209,86
"326";-4,43;-15,43;-31,51;0,67;1,12;3,15;2587,79;227,15;505,66;1040,6;0,71;2,48;3,48;22,24;71,27;0,29;2,1;-1947,44;16,49;189,62;-533,87;1,62;4,24;9,96;0,02;0,17;0,96;2239,76;199,66;1323,33;1038,67;0,62;1,62;2,62;32,51;61,84;14,77;0,9;NA;0;137,56;-341,88;0,32;0,71;1,62;0,06;0,25;1,05;1861,07;183,24;982,89;789,29;0,55;1,24;2,24;31,68;55,44;8,69;1,02;NA;0;113,15;-113,17
