"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"1803";8;33,68;9,21;0,65;1,2;1,2;418,7;169,41;312,38;NA;0,76;3,21;4,21;19,72;76,24;15,53;2,5;10940,5;0;13,47;43,65;4,22;10,78;NA;1,44;1,52;1,52;218,58;10,31;129,54;0;0,6;1,54;2,56;14,1;60,24;16,35;4,69;NA;0;4,26;29,28;10,16;30,58;7,68;1,06;1,46;1,46;275,18;71,38;180,57;NA;0,67;2,01;3,01;19,81;66,77;17,72;10,17;NA;0;5,37;31,24
"1804";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,94;100;16,3;0,37;1,01;1,09;747,43;431,66;680,53;53,13;92,06;1159,53;12,6;7,94;92,06;8,62;NA;NA;0;0;0
"1805";2,77;27,46;2,94;0,38;0,41;0,61;387,16;10,78;334,22;66,56;0,88;8,69;9,92;19,74;89,92;5,19;0,22;15741,11;0;18,05;66,69;3,5;32,6;3,78;0,41;0,44;0,65;393,13;8,73;338,05;71,72;0,87;8,13;9,32;20,68;87,23;6,26;0,25;NA;0;13,35;47,13;3,88;34,93;4,16;0,43;0,45;0,67;390,84;7,27;334,21;74,81;0,87;7,83;9,01;20,96;86,95;7,01;0,27;NA;0;13,29;46,38
"1806";14,32;100;58,23;0,11;1,2;1,2;1479,72;225,03;206,51;0,13;0,86;5,98;6,98;14,32;85,68;20,93;1,03;NA;0;0;0;2,76;14,52;NA;0,07;0,08;0,08;380,2;0,5;101,5;0,44;0,81;4,27;5,27;2,76;81,02;36,68;0,75;NA;0;0;0;-2,59;-15,62;NA;0,24;0,55;0,56;367,6;68,12;13,73;0,49;0,83;5,02;6,02;-2,59;83,39;35,37;0,6;NA;55,85;0;0
"1807";23,55;45,41;20,61;0,44;1,37;1,77;318,61;139;149,39;60,76;0,48;0,93;1,93;32,74;48,14;52,12;5;30565;0;8,04;23,99;19,09;23,32;9,78;2,36;3,64;4,97;186,51;40,52;31,97;42,59;0,18;0,22;1,22;34,79;18,15;122,24;5,9;NA;0;8,04;35,95;28,84;33,55;23,77;1,57;3,14;6,84;299,96;62,14;39,59;146,33;0,14;0,16;1,16;37,43;14,05;230,77;9,86;NA;0;7,08;17,01
"1808";11,45;17,66;429,14;0,08;0,13;0,13;13643,3;229,78;4745,46;NA;0,35;0,54;1,54;11,45;35,17;36,84;0,68;NA;0;0;0;1,07;1,65;27,33;0,11;0,18;0,18;9290,79;223,91;3239,92;NA;0,35;0,54;1,54;1,07;35,26;7,94;0,69;NA;0;0;0;1,77;2,72;45,91;0,2;0,2;0,2;9417,19;23,16;3142,14;NA;0,35;0,53;1,53;1,77;34,74;8,67;0,71;NA;0;0;0
"1809";3,61;147,5;2,74;0,21;1,06;1,39;276,58;146,12;171,9;57,08;0,98;39,85;40,85;16,59;97,55;11,16;2,11;45963,92;6,03;9,86;44,53;5,42;99,84;3,21;0,1;1,03;1,31;215,78;131,4;141,2;38,57;0,95;17,43;18,43;26,76;94,57;13,8;1,81;25404,5;0,06;10,13;39,75;-0,1;-3,67;-0,06;-0,04;0,89;1,2;212,75;134,23;146,04;45,23;0,97;34,26;35,26;28,58;97,16;5,53;1,31;NA;0,05;13,87;58,27
"1810";20,8;44,02;12,29;0,36;0,91;1,45;215,07;61,74;112,1;61,4;0,53;1,12;2,12;21,1;52,75;52;2,02;NA;0;0,18;0,87;10,33;24,51;6,84;0,38;1,12;1,49;241,04;102,95;137,83;50,8;57,84;137,22;2,37;10,33;57,84;30,07;3,06;NA;0;0;0;1;1,91;0,53;0,32;1,06;1,72;192,3;66,59;90,17;59,04;47,45;90,28;1,9;1,19;47,45;14,55;2,82;NA;0;0,09;1,89
"1811";0,63;3,53;0,36;0,03;0,51;1,18;205,79;67,94;119,54;97,28;0,82;4,61;5,61;15,89;82,19;7,69;1,75;NA;11,28;8,63;-52,72;1,04;6,02;0,82;0,2;0,54;1,11;286,83;72,93;147,98;123,02;82,79;481,09;5,81;15,1;82,79;1,25;1,55;NA;23,74;11,08;-48,95;5,62;21,2;3,3;0,11;0,49;1,32;213,4;44,33;85,28;96,97;73,48;277,13;3,77;24,69;73,48;8,94;1,66;NA;22,65;11,18;535,21
"1812";2,19;-15,94;2,75;0,07;0,11;0,22;456,98;17,49;421;43,56;1,14;-8,26;-7,26;5,96;113,77;7,59;-0,17;17430;0;4,73;30,01;6,32;-76,77;6,35;0,07;0,11;0,2;366,04;16,96;389,74;36,45;108,23;-1315,36;-12,15;10,55;108,23;12,18;-0,1;NA;0;4,26;23,82;8,38;1222,96;6,94;0,11;0,19;0,32;301,45;22,6;295,81;37,77;99,31;14485,36;145,85;13,88;99,31;12,78;0,01;NA;0;4,55;29,3
"1813";6,2;21,41;2,93;0,81;1,37;1,41;172,29;67,76;121,07;4,28;0,71;2,45;3,45;8,57;71,05;8,72;NA;NA;0;1,12;21,9;5,97;38,08;4,45;0,53;1,09;1,11;271,29;93,86;170,97;4,46;84,33;538,11;6,38;27,71;84,33;9,37;1,25;NA;0;16,2;123,14;4,78;24,32;2,94;0,54;0,99;1,03;224,07;71,23;155,7;6,03;80,34;408,74;5,09;44,68;80,34;5,95;1,05;NA;0;24,56;101,67
"1814";5,56;17,87;0,59;0,12;0,12;0,66;38,4;0;25,59;13,84;0,69;2,22;3,22;68,83;68,9;17,6;0,56;NA;0;4,93;58,65;-33,23;-1636,11;-4,18;0,03;0,15;0,58;45,75;5,4;44,1;18,97;0,98;48,24;49,24;42,91;97,97;-25,05;0,06;NA;0;7,06;99,55;12,37;87,47;1,52;0,29;0,39;0,83;44,67;3,87;37,62;16,52;0,86;6,07;7,07;81,77;85,85;23,61;0,51;NA;0;6,69;57,74
"1815";-4,58;6,48;-0,65;0,1;0,33;0,62;51,67;19,1;80,93;23,82;1,7;-2,4;-1,41;108,83;170,75;-2,7;NA;12218,67;0;16,1;101,55;-4,77;21,77;-1,72;0,38;0,66;0,77;131,69;28,32;100,95;11,57;1,22;-5,57;-4,57;20,09;121,89;-3,91;0,29;NA;33,52;6,88;87,4;4,19;2401,13;1,01;0,32;0,73;0,97;87,76;27,13;65,74;15,22;1;572,66;573,66;33,22;99,83;13,02;0,88;NA;22,94;5,03;67,68
"1816";3,92;10,1;0,92;1,08;1,63;1,63;85,23;28,55;51,59;NA;0,61;1,58;2,58;12,63;61,24;6,39;NA;NA;0;1,5;46,08;11,97;23,15;1,38;1,27;2,07;2,07;41,93;16,07;19,99;NA;0,48;0,93;1,93;23,12;48,29;24,79;NA;NA;0;0,95;25,31;25,65;40,85;4,17;1,38;2,7;2,7;59,11;28,47;21,69;NA;0,37;0,59;1,59;36,01;37,2;68,96;NA;NA;0;1,24;17,23
"1817";0;0;NA;NA;NA;NA;280,93;34,25;NA;NA;NA;NA;17,11;0,36;0;NA;0,84;NA;0;0,28;2,61;16,44;77,73;17,97;1,12;1,23;1,23;397,82;34,97;310,23;0;0,79;3,73;4,73;18,86;78,85;24,33;7,41;NA;0;2,65;9,65;12,86;54,02;23,75;0,27;0,56;0,56;672,23;147,99;506,6;NA;0,76;3,2;4,2;13,16;76,2;18,95;0,41;NA;0;0,56;1,64
"1818";2,26;7,41;1,88;0,36;0,58;0,75;303,1;44,89;207,33;35,45;0,7;2,28;3,28;5,86;69,53;6,88;0,64;NA;0;2,2;24,73;7,04;11,23;2,59;2,01;2,82;3,72;134;28,93;35,59;31,87;0,37;0,59;1,59;12,47;37,28;25,09;NA;NA;0;1,46;19,47;9,33;14,33;3,74;2,14;2,95;3,9;145,85;30,08;36,91;34,87;0,35;0,54;1,54;14,3;34,87;26,75;NA;NA;0;1,5;22,1
"1819";-2,1;1974,04;-1,04;0,02;0,72;0,97;180,58;123,9;171,39;45,66;1;-939,57;-938,57;14,71;100,11;-1,83;0,07;14297,8;3,18;8,34;97,79;2,78;104,63;1,26;0,02;0,7;1;164,75;106,72;151,02;46,25;0,97;36,71;37,71;21,35;97,35;3,2;0,83;NA;3,66;6,03;57,62;2,73;42,84;0,92;0,04;0,68;1,03;122,13;71,56;105,81;38,87;0,94;14,68;15,68;28,68;93,62;3,27;1,47;NA;4,59;6,23;60,81
"1820";-7,52;-32,92;-1058,94;0;0,08;0,08;51274,55;2921,31;39129,86;NA;0,77;3,38;4,38;-7,52;77,16;-2,64;0,24;-25943;0;0;0;-5,2;-5,22;-710,46;1,26;13,51;13,51;49739,88;2855,99;233,15;NA;0;0;1;-5,2;0,47;-245,12;1,06;NA;0;0;0;-0,4;-0,4;-7,97;0,12;12,26;12,26;7329,06;508,45;41,9;NA;0,01;0,01;1,01;-0,4;1,44;100,62;1,06;NA;0;0;0
"1821";8,57;8,8;8,68;38,81;38,81;38,81;368,75;NA;9,4;NA;0,03;0,03;1,03;8,57;2,58;332,69;NA;NA;0;0;0;0,18;0,2;0,16;8,3;8,3;8,3;331,72;NA;39,54;NA;0,12;0,14;1,14;0,18;12,05;1,48;NA;NA;0;0;0;-1,45;-1,65;-1,38;8,32;8,32;8,32;346,77;NA;41,25;NA;0,12;0,14;1,14;-1,45;12,03;-12,08;NA;NA;0;0;0
"1822";123,92;224,91;138,51;0,25;2,08;2,23;406,86;331,44;180,68;26,43;0,45;0,81;1,81;123,92;44,9;275,98;NA;NA;0;0;0;13,36;20,26;73,4;2,76;2,76;2,94;1999,27;0,18;672,75;122,31;0,34;0,52;1,52;13,36;34,02;39,28;NA;NA;0;0;0;36,17;37,67;173,17;24,65;24,65;25,22;1742,64;NA;68,33;39,5;0,04;0,04;1,04;36,17;3,96;912,4;NA;NA;0;0;0
"1823";12,55;51,19;5,7;0,13;0,84;0,84;165,17;52,55;74,27;NA;0,75;3,07;4,08;122,17;75,48;41,98;0,95;7820,5;0;49,74;73,65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,69;30,3;6,41;0,55;1,66;1,66;158,92;90;80,98;NA;0,52;1,06;2,06;125,95;51,52;56,58;3,35;NA;0;48,57;75,49
"1824";0,19;0,39;0,41;0,09;0,65;0,85;804,14;84,9;128,96;30,77;0,52;1,09;2,09;1,04;52,16;6,36;0,97;28700;22,67;1,88;17;0,07;0,14;0,22;0,05;0,34;0,52;1204,93;73,03;246,55;44,27;0,51;1,06;2,06;1,57;51,35;8,4;0,89;NA;17,25;3,45;13,55;0,02;0,05;0,15;0,03;0,19;0,43;2226,85;54,18;230,5;82,69;0,48;0,94;1,94;2,16;48,37;10;0,9;NA;20,42;9,07;17,59
"1825";-34,54;-261,75;-40,34;0,91;0,95;0,95;425,15;NA;364,99;NA;0,87;6,58;7,58;-34,54;86,8;-30,04;0,81;NA;0;0;0;-7,52;-170,49;-5,9;0,25;0,96;0,96;285,71;190,68;270,11;NA;0,96;21,68;22,68;-7,52;95,59;0,14;0,63;NA;0;0;0;24,99;90,6;23,62;0,75;1,37;1,37;344,05;153,75;246,41;NA;0,72;2,63;3,63;24,99;72,42;40,23;NA;NA;0;0;0
"1826";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1827";48,6;74,33;9,08;1,65;2,05;2,62;68,04;8,95;22,1;12,68;0,35;0,53;1,53;92,56;34,62;145,35;4,74;17126,5;0;8,22;42,5;35,23;40,34;6,87;1,03;4,51;7,3;70,97;27,21;7,82;21,84;0,13;0,15;1,15;68,53;12,68;298,16;10,39;NA;0;4,64;31,34;20,54;25,22;6,07;4,47;4,5;5,87;107,62;0,47;17,83;24,45;0,19;0,23;1,23;44,16;18,57;118,69;57;NA;0;5,06;29,21
"1828";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;2,76;17,4;1,93;0,28;1,03;1,69;254,83;100,29;134,29;88,63;84,14;530,53;6,31;21,01;84,14;9,26;1,61;NA;0;12,78;75,87;2,3;13,24;1,34;0,43;0,9;1,79;211,24;51,81;111,17;98,85;82,59;474,48;5,74;14,66;82,59;8,59;3,7;NA;0;7,17;75,73
"1829";7,4;-161,78;1,09;0,1;0,6;0,96;53,74;27,71;54,51;19,21;1,05;-22,87;-21,87;35,2;104,57;7,76;-2,58;NA;0;3,03;54,68;20,54;130,41;1,95;0,17;0,95;1,21;34,48;21,88;27,99;7,06;0,84;5,35;6,35;46,09;84,25;25,25;16,79;NA;0;1,79;34,69;9,25;67,62;1,17;0,01;0,87;1,15;46,21;32,37;38,47;10,93;0,86;6,31;7,31;43,63;86,32;12,07;6,55;NA;0;3,11;91,67
"1830";1,91;3,32;1,79;1,09;1,74;1,82;342,44;93,34;143,47;12,31;0,43;0,74;1,74;3,18;42,61;30,85;2,55;NA;0;1,2;6,71;14,05;21,58;10,87;1,38;2,5;2,59;281,49;107,57;96,62;8,69;0,35;0,54;1,54;21,01;34,88;68,95;6,51;NA;0;4,4;15,52;-6,69;-12,41;-6,28;0,22;2,17;2,17;341,58;303,33;155,36;NA;0,46;0,85;1,85;14,29;46,07;5,68;NA;NA;0;16,68;60,79
"1831";6,5;10,57;1,63;1,27;1,59;2,61;91,43;11,2;34,65;35,83;0,38;0,63;1,63;107,32;38,47;16,9;NA;3275,33;0;25,33;89,8;12,85;15,81;2,86;1,96;3,11;5,5;81,13;NA;14,58;34,92;18,73;23,05;1,23;151,66;18,73;68,59;NA;NA;0;30,94;85,98;-0,32;-0,51;-0,11;0,6;1,8;2,74;123,54;53,68;44,55;41,97;37,19;59,21;1,59;95;37,19;-0,85;NA;NA;0;32,35;93,68
"1832";23,23;46,7;7,46;0,69;1,42;2,27;116,89;26,72;36,3;31,1;0,5;1,01;2,01;35,71;50,25;49,83;2,5;19457;0;4,01;28,56;18,69;39,85;6,97;0,39;0,81;1,61;135,66;26,83;63,96;51,19;0,53;1,13;2,13;34,17;53,09;45,58;2,21;NA;0;5,77;34,47;30,44;42,83;9,48;1,36;1,93;3,03;113,36;18,23;31,89;35,07;0,29;0,41;1,41;44,05;28,92;127,64;5,16;NA;0;4,24;22,17
"1833";0,67;58,04;0,75;0,48;1,01;1,01;407,06;209,99;397,96;NA;0,99;85,98;86,98;0,67;98,85;0,68;19,77;NA;0;0;0;0,77;44,26;0,93;0,47;1,02;1,02;441,22;233,14;428,8;NA;0,98;56,65;57,65;0,77;98,27;0,8;49,65;NA;0;0;0;0,75;31,93;0,71;0,09;1,02;1,02;342,83;309,02;331,1;1,81;0,98;41,61;42,61;0,75;97,65;0,78;121,55;NA;0;0;0
"1834";3,55;1976,13;2,12;0,26;0,81;1,01;217;116,65;211,97;43,06;1;555,72;556,72;10,26;99,82;4,02;NA;14337;0;4;40,39;-9,61;102,1;-3,26;0,04;0,6;0,91;123,39;74,7;133,21;41,29;1,09;-11,63;-10,63;5,76;109,41;-8,78;-25,05;NA;0;5,21;322,39;6,52;27,64;1,51;0,08;0,67;1,01;84,5;37,81;63,66;21,39;0,76;3,24;4,24;14,72;76,43;11,08;1,02;NA;0;1,9;21,2
"1835";0,48;1,01;0,13;1,02;1,92;1,92;99,5;46,17;51,17;0;0,52;1,08;2,08;0,48;52;0,93;NA;NA;0;0;0;-4,46;-20,6;-1,87;0,14;1,28;1,28;152,4;133,84;118,01;NA;0,78;3,62;4,62;-4,46;78,33;-5,7;NA;NA;0;0;0;1,69;2,79;0,54;1,67;2,54;2,54;115,06;38,98;44,87;NA;0,39;0,65;1,65;1,69;39,43;4,29;NA;NA;0;0;0
"1836";9,92;44,9;13,22;1,26;1,28;1,28;485,45;10,61;374,08;0;0,78;3,53;4,53;9,92;77,92;12,73;NA;NA;0;0;0;2,8;15;NA;1,17;1,23;1,23;513,74;23,2;413,38;0;81,36;436,43;5,36;2,8;81,36;3,44;NA;NA;0;0;0;4,06;20,36;NA;1,24;1,25;1,25;533,64;1,78;422,53;NA;80,06;401,5;5,02;4,06;80,06;5,07;NA;NA;0;0;0
"1837";5,05;6,58;1,74;3,42;4,74;4,74;125,32;34,24;25,86;NA;0,23;0,3;1,3;55,82;23,27;21,69;NA;6386;0;17,48;86,33;-8,48;-12,38;-3,06;2,46;3,46;3,46;131,34;37,73;37,51;NA;0,32;0,46;1,46;44,49;31,5;-26,92;NA;NA;0;19,11;96,37;11,9;18,55;5,63;2,85;2,88;2,88;172,28;1,82;59,1;NA;0,36;0,56;1,56;52,3;35,88;33,15;NA;NA;0;19,12;66,7
"1838";0,93;32,27;0,7;0,13;1,34;1,44;275,69;198,91;163,61;16,16;0,66;23,05;34,85;3,91;97,13;2,41;1,59;17950,75;0;2,26;55,1;0,44;5,48;0,11;0,32;0,63;1,28;91,27;17,93;59,41;38,61;0,92;11,48;12,51;8,92;91,8;1,57;2,27;NA;0;1,49;47,13;3,61;47,76;1,31;0,25;0,52;1,26;131,47;25,53;95,88;71,47;0,89;11,75;13,22;8,37;88,89;4,47;3,24;NA;0;1,21;31,51
"1839";0,31;2,61;0,06;0,16;0,19;1,85;68,34;1,3;36,4;60,97;0,88;7,57;8,57;46,57;88,33;0,37;218,18;NA;0;8,69;97,34;-31,82;185,02;-4,9;0,07;0,08;1,34;55,99;0,4;35,82;51,82;1,17;-6,81;-5,81;25,71;117,2;-27,13;97,61;NA;9,72;8,85;97,45;-77,5;76,12;-8,71;0,01;0,05;0,71;40,92;2,29;47,34;37,43;2,02;-1,98;-0,98;10,76;201,81;-38,38;-172,84;NA;24,09;9,92;150,14
"1840";1,11;5,41;0,34;0,53;0,58;0,94;111,67;4,59;67,49;30,49;0,79;3,88;4,88;68,56;79,49;13,11;0,79;5698;15,52;20,69;86,19;-1,25;-6,16;-0,36;0,5;0,52;1,13;105,64;1,12;67,27;45,94;0,8;3,94;4,94;71;79,74;10,68;1,15;NA;7,78;20,97;83,96;-20,86;39484;-6,4;0,29;0,3;0,93;111,67;1,27;108,37;67,96;1;-1893,36;-1892,36;52,03;100,05;-10,83;0,06;NA;0;22,36;108,97
"1841";5,03;283,46;3,4;0,1;0,1;0,75;246,31;0,14;161,4;156,35;0,98;55,38;56,38;23,44;98,23;8,68;0,19;11184,5;31,21;12,46;58,94;-24,97;105,2;-38,95;0,04;0,12;0,7;567,67;59,13;607,67;402,4;1,24;-5,21;-4,21;-12,7;123,74;-17,01;-1,83;NA;15,5;19,15;-324,72;-30,78;56,49;-62,94;0,02;0,11;0,6;744,21;102,76;1068,64;551,76;1,54;-2,83;-1,83;-17,8;154,5;-16,7;-6,85;NA;9,31;26,56;91,82
"1842";-10,72;-10,72;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;-10,72;0;NA;NA;NA;0;NA;0;25,41;27,37;75,51;13,95;13,95;13,95;1081,66;NA;76,66;NA;7,17;7,72;1,08;25,41;7,17;354,58;NA;NA;0;0;0;20,44;21,69;75,51;17,35;17,35;17,35;1344,89;NA;76,66;NA;5,76;6,12;1,06;20,44;5,76;354,58;NA;NA;0;0;0
"1843";4,21;18,86;1,29;0;0,75;1,09;111,56;59,75;71,9;27,55;0,78;3,48;4,48;20,49;77,68;9,38;1,28;36029,8;7,04;4,99;63,52;-0,66;-3,16;-0,2;0,03;0,83;1,09;112,56;67,75;77,36;21,17;0,79;3,8;4,81;14,76;78,87;2,38;1,31;NA;6,19;3,42;68,72;1,58;7,14;0,52;0,34;0,97;1,1;119,38;57,86;84,6;11,28;0,78;3,5;4,51;14,36;77,6;5,13;1,52;NA;5,57;3,03;48,31
"1844";10,74;78,9;7,74;0,31;0,68;0,98;262,42;83,64;223,27;67,59;0,86;6,35;7,35;10,74;86,39;12,43;NA;NA;0;0;0;16,86;61,27;16,37;0,2;0,73;1,07;353,32;134,76;253,26;84,71;0,72;2,63;3,63;16,86;72,48;23,93;1,22;NA;0;0;0;4,62;14,61;5,33;0,63;0,99;1,48;420,52;84,64;235,11;113,55;0,68;2,16;3,16;4,62;68,39;15;2,64;NA;0;0;0
"1845";7,7;18,8;6,28;0,24;0,36;0,62;297,09;19,51;169,27;45,16;0,59;1,44;2,44;31,95;59,05;23,86;0,71;19011,5;0;19,79;62,57;9,9;25,57;7,02;0,15;0,28;0,82;258,16;0,25;150,87;81,87;0,61;1,58;2,58;36,93;61,28;27,56;0,82;7682,79;0;13,81;40,58;-0,82;-2,59;-0,55;0,11;0,25;0,64;244,05;4,47;160,92;61,8;0,68;2,15;3,15;30,83;68,21;10,07;0,6;7211,86;0;15,37;55,5
"1846";15,06;23,79;5,85;0,69;0,81;2,09;141,32;6,77;56,82;73,7;0,41;0,64;1,58;23,09;36,68;53,1;4,6;31875,5;0;3,12;22,32;17,53;24,09;6,63;1,09;2,08;4,2;137,63;30,03;30,37;64,33;0,27;0,37;1,37;24,51;27,25;85,28;11,55;NA;0;2,64;18,83;14,86;19,13;6,81;2,14;3,15;5,5;166,96;28,44;28,19;66,15;0,22;0,29;1,29;20,87;22,34;89,05;12,66;NA;0;2,76;20,85
"1847";8,09;9,66;6,67;0,21;6,15;8,07;300,16;NA;36,78;71,75;0,16;0,19;1,19;8,09;16,2;49,95;NA;NA;0;0;0;2,52;6,73;1,92;0,14;0,15;1,64;277,4;NA;167,7;249,89;0,62;1,67;2,67;60,04;62,41;4,04;NA;NA;0;32,35;71,33;5,6;29,56;20,42;3,01;7,97;74,76;1326,26;NA;17,55;1171,82;0,81;4,27;5,27;5,6;81,04;6,92;NA;NA;0;0;0
"1848";0,54;2,64;0,48;0,38;0,65;0,83;323,29;50,75;188,41;34,97;0,8;3,88;4,88;0,54;79,52;8,33;0,61;NA;0;0;0;-15,84;-564,12;-21,24;0,21;0,44;1,17;488,06;67,82;290,85;211,01;0,97;34,61;35,61;-15,84;97,19;-16,3;1,34;NA;0;0;0;-11,52;-125,74;-5,36;0,37;0,71;1,1;169,22;51,23;152,03;59,71;0,91;9,91;10,91;28,87;90,84;-12,68;NA;NA;0;18,78;127,2
"1849";17,64;92,63;4,96;0,72;1,23;1,23;102,38;42,16;81,97;NA;0,81;4,25;5,25;17,64;80,95;21,79;NA;NA;0;0;0;5,38;36,01;NA;0,15;0,88;0,88;156,44;95,14;131,58;0;0,85;5,69;6,69;5,38;85,05;6,94;0,61;NA;0;0;0;-5,93;-76,58;NA;0,17;0,41;0,46;152,6;32,51;139,23;7,05;0,92;11,91;12,91;-5,93;92,25;-0,22;0,47;NA;0;0;0
"1850";-5,96;-99,28;-12,66;0,6;0,65;0,65;773,95;39,07;568,93;NA;0,94;15,67;16,67;-5,96;94;12,03;0,15;NA;19,67;0;0;-13,52;-15,26;-16,73;2,93;4,3;4,3;450,28;69,02;36,54;NA;0,11;0,13;1,13;-13,52;11,36;241,47;1,73;NA;3,16;0;0;-14,46;-15,04;-17;19,02;22,63;22,63;428,09;58,89;16,32;NA;0,04;0,04;1,04;-14,46;3,86;950,63;7,53;NA;0;0;0
"1851";12,26;12,8;3,15;22,81;23,9;23,9;93,44;4,22;3,87;NA;0,04;0,04;1,04;22,05;4,18;293,13;NA;NA;0;2,51;33,35;14,99;22,58;3,45;2,79;2,79;2,97;83,76;0,15;27,85;5,04;0,34;0,51;1,51;22,64;33,62;44,57;NA;NA;0;1,76;25,15;-5,79;-15,29;-2,35;1,56;1,61;1,61;147,41;4,74;90,53;NA;0,62;1,64;2,64;14,49;62,1;-9,33;NA;NA;0;8,21;84,63
"1852";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1853";1,89;-5,21;1,07;0,09;0,31;0,39;206,26;47,77;224,04;18,16;1,36;-3,75;-2,75;23,57;136,34;1,39;-0,18;NA;0;12,29;96,15;-16,34;-483,34;-39,47;0,32;0,32;0,45;879,4;NA;519,91;69,31;0,97;28,58;29,58;-9,45;96,62;-11,41;0,55;NA;31,14;12,28;-340,19;-0,01;-0,37;-0,02;0,08;0,1;0,19;525,66;8,92;482,7;40,47;0,96;24,3;25,21;7,91;96,38;3,7;0,09;NA;0;9,11;44,47
"1854";3,97;3,99;3,07;186,07;186,5;230,07;281,09;0,48;1,11;49,14;0;0;1;3,97;0,4;992,86;NA;NA;0;0;0;10,34;11,62;7,66;7,42;8,28;9,13;269,53;25,1;29,2;24,74;0,11;0,12;1,12;10,34;10,95;94,43;NA;NA;0;0;0;-14,88;-17;-12,8;7,58;7,58;8,02;313,02;NA;38,6;17,13;0,12;0,14;1,14;-14,88;12,47;-119,38;NA;NA;0;0;0
"1855";8,61;70,42;3,08;0,48;0,62;0,62;130,15;14,73;112,72;0;0,88;7,18;8,18;40,71;87,78;23,35;0,37;8839,25;0;11,48;59,69;38,68;68,42;6,95;0,76;1,62;1,62;65,45;23,91;27,78;NA;0,43;0,77;1,77;106,11;43,48;128,89;1,86;NA;0;12,12;48,98;12,28;43,95;4,76;0,45;1,39;1,39;141,18;91,32;96,61;NA;0,72;2,58;3,58;43,64;72,05;23,73;7,75;NA;0;12,16;52,36
"1856";-0,53;-4,69;-0,32;0,15;0,68;0,68;224,64;50,42;94,77;NA;0,89;7,91;8,91;11,66;88,78;0,58;0,81;9426;0;7,52;57,82;-0,19;-2,36;-0,16;0,02;0,72;0,72;304,45;140,55;202,47;NA;91,99;1148,27;12,48;2,15;91,99;-0,21;0,63;NA;0;1,96;22,56;-0,22;-2,99;-0,17;0,1;0,39;0,39;289,39;52,55;177,93;NA;92,69;1267,66;13,68;9,31;92,69;-0,24;0,5;NA;0;7,57;49,52
"1857";9,91;23,74;4,69;0,79;0,95;5,6;172,25;4,75;30,39;141,63;58,25;139,51;2,4;14,96;58,25;17,02;NA;NA;40,41;2,39;26,45;1,62;7,87;7,72;0,87;0,89;5,5;1740,2;4,54;93,16;881,88;79,47;387,18;4,87;2,85;79,47;2,03;2,29;NA;74,06;5,89;16,87;3,31;11,43;6,05;0,22;0,25;1,63;664,83;6,45;193,25;266,09;71,01;244,92;3,45;8,61;71,01;4,67;1,36;NA;41,62;9,67;48,67
"1858";30,54;47,1;10,16;0,9;1,99;2,81;121,09;46,11;42,02;34,91;0,35;0,54;1,54;39,34;35,16;91,82;272,36;32983,88;0;2,93;20,36;30,51;49,13;10,67;0,98;1,91;2,63;127,32;44,42;47,6;34,17;0,38;0,61;1,61;39,31;37,89;81,14;NA;NA;0;2,17;16,24;37,51;57,73;11,14;0,52;1,82;2,64;108,11;48,7;37,33;30,56;0,35;0,54;1,54;47,73;35,04;108,54;8,45;NA;0;2,14;15,1
